minute_utc,utc_date,utc_hour,session,symbol,ftmo_symbol,ftmo_tick_time_msc,ftmo_server_tick_time_msc,ftmo_bid,ftmo_ask,ftmo_spread_bps,dxz_symbol,dxz_tick_time_msc,dxz_server_tick_time_msc,dxz_bid,dxz_ask,dxz_spread_bps,ftmo_minus_dxz_bps
2026-09-18T08:41:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789720860760,1789731660760,1.14801,1.14804,0.26131835,EURUSD,1789720860014,1789731660014,1.14802,1.14805,0.26131607,2.28e-06
2026-09-18T08:41:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789720860453,1789731660453,1.33684,1.33687,0.22440728,GBPUSD,1789720860115,1789731660115,1.33683,1.3369,0.52361308,-0.2992058
2026-09-18T08:41:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789720880264,1789731680264,1.3999,1.39994,0.28573061,USDCAD,1789720860114,1789731660114,1.39985,1.39991,0.42860817,-0.14287755
2026-09-18T08:41:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789720860307,1789731660307,157.773,157.776,0.1901448,USDJPY,1789720860114,1789731660114,157.767,157.777,0.63382603,-0.44368123
2026-09-18T08:41:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789720860008,1789731660008,4385.97,4386.37,0.91195736,XAUUSD,1789720861064,1789731661064,4385.94,4386.36,0.95755959,-0.04560223
2026-09-18T08:42:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789720921057,1789731721057,1.14794,1.14796,0.17422362,EURUSD,1789720920176,1789731720176,1.14797,1.148,0.26132746,-0.08710384
2026-09-18T08:42:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789720921057,1789731721057,1.3367200000000001,1.3367499999999999,0.22442743,GBPUSD,1789720921326,1789731721326,1.33673,1.3368,0.52365225,-0.29922482
2026-09-18T08:42:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789720921057,1789731721057,1.39993,1.39997,0.28572449,USDCAD,1789720920524,1789731720524,1.3999,1.39998,0.57145306,-0.28572857
2026-09-18T08:42:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789720920009,1789731720009,157.821,157.824,0.19008696,USDJPY,1789720920075,1789731720075,157.819,157.828,0.57025728,-0.38017032
2026-09-18T08:42:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789720920157,1789731720157,4385.86,4386.23,0.8435846,XAUUSD,1789720920624,1789731720624,4385.86,4386.29,0.98037539,-0.1367908
2026-09-18T08:43:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789720980458,1789731780458,1.1479300000000001,1.1479300000000001,0.0,EURUSD,1789720980972,1789731780972,1.14791,1.14795,0.3484533,-0.3484533
2026-09-18T08:43:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789720980309,1789731780309,1.33666,1.33669,0.2244375,GBPUSD,1789720980018,1789731780018,1.33664,1.33669,0.3740653,-0.1496278
2026-09-18T08:43:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789720980757,1789731780757,1.39996,1.39999,0.21428954,USDCAD,1789720980069,1789731780069,1.39995,1.40002,0.50000536,-0.28571582
2026-09-18T08:43:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789720980307,1789731780307,157.831,157.834,0.19007492,USDJPY,1789720980318,1789731780318,157.827,157.835,0.50687127,-0.31679635
2026-09-18T08:43:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789720980003,1789731780003,4385.63,4386.02,0.88922837,XAUUSD,1789720980018,1789731780018,4385.66,4386.08,0.95762072,-0.06839236
2026-09-18T08:44:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721040154,1789731840154,1.14789,1.14789,0.0,EURUSD,1789721040011,1789731840011,1.14788,1.14791,0.26134795,-0.26134795
2026-09-18T08:44:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721040012,1789731840012,1.33662,1.3366500000000001,0.22444422,GBPUSD,1789721040012,1789731840012,1.3366,1.33666,0.44889012,-0.2244459
2026-09-18T08:44:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721043018,1789731843018,1.40001,1.40006,0.35713393,USDCAD,1789721040011,1789731840011,1.40002,1.40009,0.49998036,-0.14284643
2026-09-18T08:44:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721040011,1789731840011,157.872,157.875,0.19002556,USDJPY,1789721040012,1789731840012,157.871,157.879,0.50673001,-0.31670445
2026-09-18T08:44:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721040005,1789731840005,4385.23,4385.6,0.84370578,XAUUSD,1789721040010,1789731840010,4385.61,4386.03,0.95763164,-0.11392586
2026-09-18T08:45:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721100307,1789731900307,1.14798,1.14799,0.08710915,EURUSD,1789721101048,1789731901048,1.14797,1.148,0.26132746,-0.1742183
2026-09-18T08:45:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721100158,1789731900158,1.3367200000000001,1.3367499999999999,0.22442743,GBPUSD,1789721100348,1789731900348,1.3367,1.3367499999999999,0.37404851,-0.14962108
2026-09-18T08:45:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721101058,1789731901058,1.40001,1.40006,0.35713393,USDCAD,1789721100197,1789731900197,1.39999,1.40007,0.57141633,-0.2142824
2026-09-18T08:45:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721100157,1789731900157,157.845,157.848,0.19005806,USDJPY,1789721100097,1789731900097,157.837,157.845,0.50683916,-0.3167811
2026-09-18T08:45:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721100012,1789731900012,4386.69,4387.09,0.91180768,XAUUSD,1789721100049,1789731900049,4387.01,4387.44,0.98011841,-0.06831073
2026-09-18T08:46:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721164058,1789731964058,1.14791,1.14792,0.08711446,EURUSD,1789721160030,1789731960030,1.1479,1.1479300000000001,0.26134339,-0.17422893
2026-09-18T08:46:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721160158,1789731960158,1.33653,1.33655,0.14964012,GBPUSD,1789721160430,1789731960430,1.3365,1.33656,0.44892371,-0.29928359
2026-09-18T08:46:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721167960,1789731967960,1.40004,1.4001000000000001,0.42855,USDCAD,1789721160030,1789731960030,1.39998,1.40007,0.64284566,-0.21429566
2026-09-18T08:46:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721160154,1789731960154,157.828,157.832,0.25343724,USDJPY,1789721160080,1789731960080,157.818,157.827,0.57026089,-0.31682365
2026-09-18T08:46:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721160008,1789731960008,4386.73,4387.18,1.02576844,XAUUSD,1789721160280,1789731960280,4387.27,4387.7,0.98006033,0.04570811
2026-09-18T08:47:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721221958,1789732021958,1.14797,1.14797,0.0,EURUSD,1789721220124,1789732020124,1.14798,1.148,0.17421755,-0.17421755
2026-09-18T08:47:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721222255,1789732022255,1.3366,1.33662,0.14963228,GBPUSD,1789721220025,1789732020025,1.33658,1.33664,0.44889684,-0.29926456
2026-09-18T08:47:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721223460,1789732023460,1.40005,1.40009,0.2857,USDCAD,1789721221628,1789732021628,1.40004,1.40012,0.57139592,-0.28569592
2026-09-18T08:47:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721221058,1789732021058,157.845,157.848,0.19005806,USDJPY,1789721220025,1789732020025,157.839,157.845,0.38012696,-0.1900689
2026-09-18T08:47:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721220157,1789732020157,4386.76,4387.15,0.88899932,XAUUSD,1789721220324,1789732020324,4386.63,4387.07,1.0029976,-0.11399828
2026-09-18T08:48:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721280011,1789732080011,1.14799,1.14799,0.0,EURUSD,1789721280270,1789732080270,1.14797,1.148,0.26132746,-0.26132746
2026-09-18T08:48:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721280011,1789732080011,1.33666,1.3366799999999999,0.14962556,GBPUSD,1789721282369,1789732082369,1.33663,1.33669,0.44888004,-0.29925448
2026-09-18T08:48:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721281056,1789732081056,1.40015,1.40018,0.21426046,USDCAD,1789721281523,1789732081523,1.4001000000000001,1.4001700000000001,0.49995179,-0.28569133
2026-09-18T08:48:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721280011,1789732080011,157.844,157.847,0.19005927,USDJPY,1789721282622,1789732082622,157.842,157.849,0.44347162,-0.25341236
2026-09-18T08:48:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721280011,1789732080011,4388.45,4388.86,0.934227,XAUUSD,1789721280019,1789732080019,4388.29,4388.72,0.97983254,-0.04560554
2026-09-18T08:49:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721340609,1789732140609,1.14795,1.14795,0.0,EURUSD,1789721340042,1789732140042,1.1479300000000001,1.14796,0.26133656,-0.26133656
2026-09-18T08:49:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721340311,1789732140311,1.33663,1.3366500000000001,0.14962892,GBPUSD,1789721340140,1789732140140,1.3366,1.33667,0.52370318,-0.37407426
2026-09-18T08:49:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721341509,1789732141509,1.4001299999999999,1.4001700000000001,0.28568368,USDCAD,1789721340041,1789732140041,1.40012,1.40019,0.49994465,-0.21426097
2026-09-18T08:49:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721341957,1789732141957,157.87,157.873,0.19002797,USDJPY,1789721340439,1789732140439,157.866,157.872,0.38006195,-0.19003398
2026-09-18T08:49:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721340609,1789732140609,4388.1,4388.47,0.84315399,XAUUSD,1789721343646,1789732143646,4388.1,4388.52,0.95708826,-0.11393428
2026-09-18T08:50:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721400159,1789732200159,1.14789,1.14789,0.0,EURUSD,1789721400042,1789732200042,1.14787,1.1479,0.26135022,-0.26135022
2026-09-18T08:50:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721400159,1789732200159,1.3366,1.3366500000000001,0.3740765,GBPUSD,1789721400042,1789732200042,1.33655,1.3366,0.37409049,-1.399e-05
2026-09-18T08:50:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721401061,1789732201061,1.40016,1.40021,0.35709567,USDCAD,1789721400041,1789732200041,1.40015,1.40024,0.64276761,-0.28567195
2026-09-18T08:50:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721400009,1789732200009,157.863,157.866,0.19003639,USDJPY,1789721400042,1789732200042,157.863,157.869,0.38006917,-0.19003278
2026-09-18T08:50:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721400159,1789732200159,4386.72,4387.17,1.02577078,XAUUSD,1789721400090,1789732200090,4386.6,4387.03,0.98021002,0.04556077
2026-09-18T08:51:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721460605,1789732260605,1.14787,1.14788,0.0871175,EURUSD,1789721460336,1789732260336,1.14786,1.14789,0.2613525,-0.174235
2026-09-18T08:51:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721460014,1789732260014,1.33664,1.33666,0.1496278,GBPUSD,1789721460485,1789732260485,1.33661,1.33667,0.44888676,-0.29925896
2026-09-18T08:51:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721460012,1789732260012,1.40016,1.40021,0.35709567,USDCAD,1789721460986,1789732260986,1.40016,1.40022,0.42851327,-0.0714176
2026-09-18T08:51:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721463909,1789732263909,157.852,157.855,0.19004963,USDJPY,1789721460387,1789732260387,157.851,157.861,0.63348875,-0.44343911
2026-09-18T08:51:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721460160,1789732260160,4388.26,4388.71,1.02541082,XAUUSD,1789721460034,1789732260034,4387.93,4388.36,0.97991292,0.04549789
2026-09-18T08:52:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721520011,1789732320011,1.14792,1.1479300000000001,0.08711371,EURUSD,1789721520096,1789732320096,1.1479,1.14792,0.17422969,-0.08711598
2026-09-18T08:52:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721520011,1789732320011,1.33667,1.3367,0.22443582,GBPUSD,1789721520043,1789732320043,1.3366500000000001,1.3367200000000001,0.52368359,-0.29924777
2026-09-18T08:52:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721520042,1789732320042,1.40025,1.40029,0.28565919,USDCAD,1789721521145,1789732321145,1.40022,1.4003,0.57132247,-0.28566327
2026-09-18T08:52:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721521057,1789732321057,157.896,157.899,0.18999668,USDJPY,1789721521145,1789732321145,157.885,157.893,0.50668508,-0.3166884
2026-09-18T08:52:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721520005,1789732320005,4387.6,4388.03,0.97998662,XAUUSD,1789721520143,1789732320143,4387.88,4388.3,0.95713625,0.02285037
2026-09-18T08:53:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721580006,1789732380006,1.14798,1.14799,0.08710915,EURUSD,1789721580388,1789732380388,1.14798,1.148,0.17421755,-0.08710839
2026-09-18T08:53:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721580011,1789732380011,1.33686,1.3369,0.29920412,GBPUSD,1789721580641,1789732380641,1.33678,1.33684,0.44882968,-0.14962556
2026-09-18T08:53:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721581059,1789732381059,1.40015,1.4002,0.35709822,USDCAD,1789721581141,1789732381141,1.40015,1.40022,0.49993394,-0.14283572
2026-09-18T08:53:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721580006,1789732380006,157.817,157.821,0.25345491,USDJPY,1789721580740,1789732380740,157.826,157.836,0.63358909,-0.38013418
2026-09-18T08:53:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721580011,1789732380011,4389.52,4389.97,1.02511649,XAUUSD,1789721580438,1789732380438,4389.01,4389.43,0.95688983,0.06822666
2026-09-18T08:54:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721640611,1789732440611,1.14799,1.14799,0.0,EURUSD,1789721640289,1789732440289,1.14797,1.148,0.26132746,-0.26132746
2026-09-18T08:54:00Z,2026-09-18,8,EUROPE,GBPUSD,GBPUSD,1789721641655,1789732441655,1.33693,1.33696,0.22439218,GBPUSD,1789721640440,1789732440440,1.33693,1.3369900000000001,0.44877932,-0.22438714
2026-09-18T08:54:00Z,2026-09-18,8,EUROPE,USDCAD,USDCAD,1789721640011,1789732440011,1.40011,1.4001700000000001,0.42852858,USDCAD,1789721641137,1789732441137,1.4001000000000001,1.4001700000000001,0.49995179,-0.07142321
2026-09-18T08:54:00Z,2026-09-18,8,EUROPE,USDJPY,USDJPY,1789721640010,1789732440010,157.804,157.808,0.25347579,USDJPY,1789721640289,1789732440289,157.813,157.818,0.31682566,-0.06334987
2026-09-18T08:54:00Z,2026-09-18,8,EUROPE,XAUUSD,XAUUSD,1789721640310,1789732440310,4390.81,4391.26,1.02481533,XAUUSD,1789721640088,1789732440088,4390.81,4391.23,0.95649758,0.06831775
2026-09-18T08:55:00Z,2026-09-18,8,EUROPE,EURUSD,EURUSD,1789721700461,1789732500461,1.14798,1.14799,0.08710915,EURUSD,1789721700007,1789732500007,1.14799,1.14802,0.2613229,-0.17421375
