broker_epoch,utc,tick_volume,official_band,raw_native_band
1750279500,2025-06-18T17:45:00+00:00,271,True,True
1750279800,2025-06-18T17:50:00+00:00,387,True,True
1750280100,2025-06-18T17:55:00+00:00,492,True,True
1750280400,2025-06-18T18:00:00+00:00,1699,True,True
1750280700,2025-06-18T18:05:00+00:00,1453,True,True
1750281000,2025-06-18T18:10:00+00:00,1246,True,True
1750281300,2025-06-18T18:15:00+00:00,1089,True,True
1750281600,2025-06-18T18:20:00+00:00,939,False,False
1750281900,2025-06-18T18:25:00+00:00,759,False,False
1750282200,2025-06-18T18:30:00+00:00,734,False,False
1750282500,2025-06-18T18:35:00+00:00,1088,False,False
1750282800,2025-06-18T18:40:00+00:00,1148,False,False
1750283100,2025-06-18T18:45:00+00:00,1027,False,False
1750283400,2025-06-18T18:50:00+00:00,973,False,False
1750283700,2025-06-18T18:55:00+00:00,874,False,False
1750284000,2025-06-18T19:00:00+00:00,1237,False,False
1750284300,2025-06-18T19:05:00+00:00,890,False,False
1750284600,2025-06-18T19:10:00+00:00,1110,False,False
1750284900,2025-06-18T19:15:00+00:00,1026,False,False
1750285200,2025-06-18T19:20:00+00:00,835,False,False
1750285500,2025-06-18T19:25:00+00:00,741,False,False
1750285800,2025-06-18T19:30:00+00:00,741,False,False
1750286100,2025-06-18T19:35:00+00:00,501,False,False
1750286400,2025-06-18T19:40:00+00:00,550,False,False
1750286700,2025-06-18T19:45:00+00:00,521,False,False
1750287000,2025-06-18T19:50:00+00:00,553,False,False
1750287300,2025-06-18T19:55:00+00:00,588,False,False
1750287600,2025-06-18T20:00:00+00:00,429,False,False
1750287900,2025-06-18T20:05:00+00:00,189,False,False
1750288200,2025-06-18T20:10:00+00:00,187,False,False
1750288500,2025-06-18T20:15:00+00:00,214,False,False
1750288800,2025-06-18T20:20:00+00:00,98,False,False
1750289100,2025-06-18T20:25:00+00:00,260,False,False
1750289400,2025-06-18T20:30:00+00:00,133,False,False
1750289700,2025-06-18T20:35:00+00:00,165,False,False
1750290000,2025-06-18T20:40:00+00:00,203,False,False
1750290300,2025-06-18T20:45:00+00:00,333,False,False
1750290600,2025-06-18T20:50:00+00:00,401,False,False
1750290900,2025-06-18T20:55:00+00:00,511,False,False
1750291200,2025-06-18T21:00:00+00:00,10,False,False
1750291500,2025-06-18T21:05:00+00:00,41,False,False
1750291800,2025-06-18T21:10:00+00:00,52,False,False
1750292100,2025-06-18T21:15:00+00:00,61,False,False
1750292400,2025-06-18T21:20:00+00:00,31,False,False
1750292700,2025-06-18T21:25:00+00:00,2,False,False
1750293000,2025-06-18T21:30:00+00:00,96,False,False
1750293300,2025-06-18T21:35:00+00:00,58,False,False
1750293600,2025-06-18T21:40:00+00:00,145,False,False
1750293900,2025-06-18T21:45:00+00:00,121,False,False
1750294200,2025-06-18T21:50:00+00:00,52,False,False
1750294500,2025-06-18T21:55:00+00:00,46,False,False
1750294800,2025-06-18T22:00:00+00:00,245,False,False
1750295100,2025-06-18T22:05:00+00:00,131,False,False
1750295400,2025-06-18T22:10:00+00:00,169,False,False
1750295700,2025-06-18T22:15:00+00:00,227,False,False
1750296000,2025-06-18T22:20:00+00:00,142,False,False
1750296300,2025-06-18T22:25:00+00:00,129,False,False
1750296600,2025-06-18T22:30:00+00:00,148,False,False
1750296900,2025-06-18T22:35:00+00:00,164,False,False
1750297200,2025-06-18T22:40:00+00:00,95,False,False
1750297500,2025-06-18T22:45:00+00:00,134,False,False
1750297800,2025-06-18T22:50:00+00:00,207,False,False
1750298100,2025-06-18T22:55:00+00:00,151,False,False
1750298400,2025-06-18T23:00:00+00:00,260,False,False
