broker_epoch,utc,tick_volume,official_band,raw_native_band
1765904100,2025-12-16T14:55:00+00:00,743,False,False
1765904400,2025-12-16T15:00:00+00:00,790,False,False
1765904700,2025-12-16T15:05:00+00:00,744,False,False
1765905000,2025-12-16T15:10:00+00:00,733,False,False
1765905300,2025-12-16T15:15:00+00:00,650,False,False
1765905600,2025-12-16T15:20:00+00:00,643,False,False
1765905900,2025-12-16T15:25:00+00:00,627,False,False
1765906200,2025-12-16T15:30:00+00:00,653,False,False
1765906500,2025-12-16T15:35:00+00:00,615,False,False
1765906800,2025-12-16T15:40:00+00:00,553,False,False
1765907100,2025-12-16T15:45:00+00:00,514,False,False
1765907400,2025-12-16T15:50:00+00:00,523,False,False
1765907700,2025-12-16T15:55:00+00:00,876,False,False
1765908000,2025-12-16T16:00:00+00:00,563,False,False
1765908300,2025-12-16T16:05:00+00:00,552,False,False
1765908600,2025-12-16T16:10:00+00:00,482,False,False
1765908900,2025-12-16T16:15:00+00:00,361,False,False
1765909200,2025-12-16T16:20:00+00:00,403,False,False
1765909500,2025-12-16T16:25:00+00:00,372,False,False
1765909800,2025-12-16T16:30:00+00:00,387,False,False
1765910100,2025-12-16T16:35:00+00:00,397,False,False
1765910400,2025-12-16T16:40:00+00:00,405,False,False
1765910700,2025-12-16T16:45:00+00:00,323,False,False
1765911000,2025-12-16T16:50:00+00:00,266,False,False
1765911300,2025-12-16T16:55:00+00:00,288,False,False
1765911600,2025-12-16T17:00:00+00:00,351,False,False
1765911900,2025-12-16T17:05:00+00:00,357,False,False
1765912200,2025-12-16T17:10:00+00:00,328,False,False
1765912500,2025-12-16T17:15:00+00:00,303,False,False
1765912800,2025-12-16T17:20:00+00:00,265,False,False
1765913100,2025-12-16T17:25:00+00:00,292,False,False
1765913400,2025-12-16T17:30:00+00:00,241,False,False
1765913700,2025-12-16T17:35:00+00:00,230,False,False
1765914000,2025-12-16T17:40:00+00:00,234,False,False
1765914300,2025-12-16T17:45:00+00:00,268,False,False
1765914600,2025-12-16T17:50:00+00:00,285,False,False
1765914900,2025-12-16T17:55:00+00:00,430,False,False
1765915200,2025-12-16T18:00:00+00:00,539,False,False
1765915500,2025-12-16T18:05:00+00:00,367,False,False
1765915800,2025-12-16T18:10:00+00:00,302,False,False
1765916100,2025-12-16T18:15:00+00:00,265,False,False
1765916400,2025-12-16T18:20:00+00:00,282,False,False
1765916700,2025-12-16T18:25:00+00:00,417,False,False
1765917000,2025-12-16T18:30:00+00:00,286,False,False
