broker_epoch,utc,tick_volume,official_band,raw_native_band
1754994600,2025-08-12T07:30:00+00:00,493,False,False
1754994900,2025-08-12T07:35:00+00:00,430,False,False
1754995200,2025-08-12T07:40:00+00:00,342,False,False
1754995500,2025-08-12T07:45:00+00:00,393,False,False
1754995800,2025-08-12T07:50:00+00:00,367,False,False
1754996100,2025-08-12T07:55:00+00:00,483,False,False
1754996400,2025-08-12T08:00:00+00:00,463,False,False
1754996700,2025-08-12T08:05:00+00:00,366,False,False
1754997000,2025-08-12T08:10:00+00:00,369,False,False
1754997300,2025-08-12T08:15:00+00:00,373,False,False
1754997600,2025-08-12T08:20:00+00:00,245,False,False
1754997900,2025-08-12T08:25:00+00:00,366,False,False
1754998200,2025-08-12T08:30:00+00:00,313,False,False
1754998500,2025-08-12T08:35:00+00:00,293,False,False
1754998800,2025-08-12T08:40:00+00:00,398,False,False
1754999100,2025-08-12T08:45:00+00:00,318,False,False
1754999400,2025-08-12T08:50:00+00:00,324,False,False
1754999700,2025-08-12T08:55:00+00:00,325,False,False
1755000000,2025-08-12T09:00:00+00:00,396,False,False
1755000300,2025-08-12T09:05:00+00:00,424,False,False
1755000600,2025-08-12T09:10:00+00:00,407,False,False
1755000900,2025-08-12T09:15:00+00:00,261,False,False
1755001200,2025-08-12T09:20:00+00:00,388,False,False
1755001500,2025-08-12T09:25:00+00:00,264,False,False
1755001800,2025-08-12T09:30:00+00:00,391,False,False
1755002100,2025-08-12T09:35:00+00:00,219,False,False
1755002400,2025-08-12T09:40:00+00:00,262,False,False
1755002700,2025-08-12T09:45:00+00:00,178,False,False
1755003000,2025-08-12T09:50:00+00:00,336,False,False
1755003300,2025-08-12T09:55:00+00:00,494,False,False
1755003600,2025-08-12T10:00:00+00:00,338,False,False
1755003900,2025-08-12T10:05:00+00:00,323,False,False
1755004200,2025-08-12T10:10:00+00:00,268,False,False
1755004500,2025-08-12T10:15:00+00:00,274,False,False
1755004800,2025-08-12T10:20:00+00:00,222,False,False
1755005100,2025-08-12T10:25:00+00:00,314,False,False
1755005400,2025-08-12T10:30:00+00:00,314,False,False
1755005700,2025-08-12T10:35:00+00:00,259,False,False
1755006000,2025-08-12T10:40:00+00:00,287,False,False
1755006300,2025-08-12T10:45:00+00:00,288,False,False
1755006600,2025-08-12T10:50:00+00:00,199,False,False
1755006900,2025-08-12T10:55:00+00:00,293,False,False
1755007200,2025-08-12T11:00:00+00:00,283,False,False
1755007500,2025-08-12T11:05:00+00:00,261,False,False
1755007800,2025-08-12T11:10:00+00:00,270,False,False
1755008100,2025-08-12T11:15:00+00:00,270,False,False
1755008400,2025-08-12T11:20:00+00:00,276,False,False
1755008700,2025-08-12T11:25:00+00:00,329,False,False
1755009000,2025-08-12T11:30:00+00:00,392,False,False
1755009300,2025-08-12T11:35:00+00:00,396,False,False
1755009600,2025-08-12T11:40:00+00:00,345,False,False
1755009900,2025-08-12T11:45:00+00:00,313,False,False
1755010200,2025-08-12T11:50:00+00:00,365,False,False
1755010500,2025-08-12T11:55:00+00:00,522,False,False
1755010800,2025-08-12T12:00:00+00:00,534,False,False
1755011100,2025-08-12T12:05:00+00:00,409,False,False
1755011400,2025-08-12T12:10:00+00:00,457,False,False
1755011700,2025-08-12T12:15:00+00:00,300,True,True
1755012000,2025-08-12T12:20:00+00:00,547,True,True
1755012300,2025-08-12T12:25:00+00:00,758,True,True
1755012600,2025-08-12T12:30:00+00:00,2332,True,True
1755012900,2025-08-12T12:35:00+00:00,1872,True,True
1755013200,2025-08-12T12:40:00+00:00,1692,True,True
1755013500,2025-08-12T12:45:00+00:00,1513,True,True
1755013800,2025-08-12T12:50:00+00:00,1424,False,False
1755014100,2025-08-12T12:55:00+00:00,1291,False,False
1755014400,2025-08-12T13:00:00+00:00,1373,False,False
1755014700,2025-08-12T13:05:00+00:00,1380,False,False
1755015000,2025-08-12T13:10:00+00:00,1243,False,False
1755015300,2025-08-12T13:15:00+00:00,1095,False,False
1755015600,2025-08-12T13:20:00+00:00,1173,False,False
1755015900,2025-08-12T13:25:00+00:00,993,False,False
1755016200,2025-08-12T13:30:00+00:00,1163,False,False
1755016500,2025-08-12T13:35:00+00:00,792,False,False
1755016800,2025-08-12T13:40:00+00:00,1166,False,False
1755017100,2025-08-12T13:45:00+00:00,1868,False,False
1755017400,2025-08-12T13:50:00+00:00,1407,False,False
1755017700,2025-08-12T13:55:00+00:00,1292,False,False
1755018000,2025-08-12T14:00:00+00:00,1243,False,False
1755018300,2025-08-12T14:05:00+00:00,1095,False,False
1755018600,2025-08-12T14:10:00+00:00,901,False,False
1755018900,2025-08-12T14:15:00+00:00,894,False,False
1755019200,2025-08-12T14:20:00+00:00,834,False,False
1755019500,2025-08-12T14:25:00+00:00,773,False,False
1755019800,2025-08-12T14:30:00+00:00,804,False,False
1755020100,2025-08-12T14:35:00+00:00,739,False,False
1755020400,2025-08-12T14:40:00+00:00,729,False,False
1755020700,2025-08-12T14:45:00+00:00,740,False,False
1755021000,2025-08-12T14:50:00+00:00,724,False,False
1755021300,2025-08-12T14:55:00+00:00,794,False,False
1755021600,2025-08-12T15:00:00+00:00,688,False,False
1755021900,2025-08-12T15:05:00+00:00,695,False,False
1755022200,2025-08-12T15:10:00+00:00,544,False,False
1755022500,2025-08-12T15:15:00+00:00,569,False,False
1755022800,2025-08-12T15:20:00+00:00,476,False,False
1755023100,2025-08-12T15:25:00+00:00,981,False,False
1755023400,2025-08-12T15:30:00+00:00,1029,False,False
1755023700,2025-08-12T15:35:00+00:00,735,False,False
1755024000,2025-08-12T15:40:00+00:00,711,False,False
1755024300,2025-08-12T15:45:00+00:00,573,False,False
1755024600,2025-08-12T15:50:00+00:00,651,False,False
1755024900,2025-08-12T15:55:00+00:00,785,False,False
1755025200,2025-08-12T16:00:00+00:00,647,False,False
1755025500,2025-08-12T16:05:00+00:00,539,False,False
1755025800,2025-08-12T16:10:00+00:00,407,False,False
1755026100,2025-08-12T16:15:00+00:00,433,False,False
1755026400,2025-08-12T16:20:00+00:00,530,False,False
