broker_epoch,utc,tick_volume,official_band,raw_native_band
1746061500,2025-04-30T22:05:00+00:00,172,False,False
1746061800,2025-04-30T22:10:00+00:00,273,False,False
1746062100,2025-04-30T22:15:00+00:00,405,False,False
1746062400,2025-04-30T22:20:00+00:00,413,False,False
1746062700,2025-04-30T22:25:00+00:00,334,False,False
1746063000,2025-04-30T22:30:00+00:00,329,False,False
1746063300,2025-04-30T22:35:00+00:00,236,False,False
1746063600,2025-04-30T22:40:00+00:00,218,False,False
1746063900,2025-04-30T22:45:00+00:00,266,False,False
1746064200,2025-04-30T22:50:00+00:00,144,False,False
1746064500,2025-04-30T22:55:00+00:00,188,False,False
1746064800,2025-04-30T23:00:00+00:00,416,False,False
1746065100,2025-04-30T23:05:00+00:00,308,False,False
1746065400,2025-04-30T23:10:00+00:00,471,False,False
1746065700,2025-04-30T23:15:00+00:00,338,False,False
1746066000,2025-04-30T23:20:00+00:00,273,False,False
1746066300,2025-04-30T23:25:00+00:00,333,False,False
1746066600,2025-04-30T23:30:00+00:00,328,False,False
1746066900,2025-04-30T23:35:00+00:00,258,False,False
1746067200,2025-04-30T23:40:00+00:00,310,False,False
1746067500,2025-04-30T23:45:00+00:00,322,False,False
1746067800,2025-04-30T23:50:00+00:00,348,False,False
1746068100,2025-04-30T23:55:00+00:00,324,False,False
1746068400,2025-05-01T00:00:00+00:00,844,False,False
1746068700,2025-05-01T00:05:00+00:00,516,False,False
1746069000,2025-05-01T00:10:00+00:00,549,False,False
1746069300,2025-05-01T00:15:00+00:00,406,False,False
1746069600,2025-05-01T00:20:00+00:00,571,False,False
1746069900,2025-05-01T00:25:00+00:00,641,False,False
1746070200,2025-05-01T00:30:00+00:00,516,False,False
1746070500,2025-05-01T00:35:00+00:00,528,False,False
1746070800,2025-05-01T00:40:00+00:00,506,False,False
1746071100,2025-05-01T00:45:00+00:00,406,False,False
1746071400,2025-05-01T00:50:00+00:00,657,False,False
1746071700,2025-05-01T00:55:00+00:00,616,False,False
1746072000,2025-05-01T01:00:00+00:00,518,False,False
1746072300,2025-05-01T01:05:00+00:00,485,False,False
1746072600,2025-05-01T01:10:00+00:00,483,False,False
1746072900,2025-05-01T01:15:00+00:00,375,False,False
1746073200,2025-05-01T01:20:00+00:00,335,False,False
1746073500,2025-05-01T01:25:00+00:00,308,False,False
1746073800,2025-05-01T01:30:00+00:00,303,False,False
1746074100,2025-05-01T01:35:00+00:00,278,False,False
1746074400,2025-05-01T01:40:00+00:00,370,False,False
1746074700,2025-05-01T01:45:00+00:00,381,False,False
1746075000,2025-05-01T01:50:00+00:00,418,False,False
1746075300,2025-05-01T01:55:00+00:00,375,False,False
1746075600,2025-05-01T02:00:00+00:00,340,False,False
1746075900,2025-05-01T02:05:00+00:00,385,False,False
1746076200,2025-05-01T02:10:00+00:00,331,False,False
1746076500,2025-05-01T02:15:00+00:00,257,False,False
1746076800,2025-05-01T02:20:00+00:00,306,False,False
1746077100,2025-05-01T02:25:00+00:00,327,False,False
1746077400,2025-05-01T02:30:00+00:00,482,False,False
1746077700,2025-05-01T02:35:00+00:00,260,False,False
1746078000,2025-05-01T02:40:00+00:00,330,False,False
1746078300,2025-05-01T02:45:00+00:00,345,False,False
1746078600,2025-05-01T02:50:00+00:00,230,True,True
1746078900,2025-05-01T02:55:00+00:00,263,True,True
1746079200,2025-05-01T03:00:00+00:00,873,True,True
1746079500,2025-05-01T03:05:00+00:00,699,True,True
1746079800,2025-05-01T03:10:00+00:00,650,True,True
1746080100,2025-05-01T03:15:00+00:00,542,True,True
1746080400,2025-05-01T03:20:00+00:00,513,False,False
1746080700,2025-05-01T03:25:00+00:00,450,False,False
1746081000,2025-05-01T03:30:00+00:00,788,False,False
1746081300,2025-05-01T03:35:00+00:00,832,False,False
1746081600,2025-05-01T03:40:00+00:00,666,False,False
1746081900,2025-05-01T03:45:00+00:00,595,False,False
1746082200,2025-05-01T03:50:00+00:00,523,False,False
1746082500,2025-05-01T03:55:00+00:00,547,False,False
1746082800,2025-05-01T04:00:00+00:00,535,False,False
1746083100,2025-05-01T04:05:00+00:00,537,False,False
1746083400,2025-05-01T04:10:00+00:00,424,False,False
1746083700,2025-05-01T04:15:00+00:00,360,False,False
1746084000,2025-05-01T04:20:00+00:00,474,False,False
1746084300,2025-05-01T04:25:00+00:00,391,False,False
1746084600,2025-05-01T04:30:00+00:00,444,False,False
1746084900,2025-05-01T04:35:00+00:00,348,False,False
1746085200,2025-05-01T04:40:00+00:00,293,False,False
1746085500,2025-05-01T04:45:00+00:00,377,False,False
1746085800,2025-05-01T04:50:00+00:00,335,False,False
1746086100,2025-05-01T04:55:00+00:00,380,False,False
1746086400,2025-05-01T05:00:00+00:00,469,False,False
1746086700,2025-05-01T05:05:00+00:00,392,False,False
1746087000,2025-05-01T05:10:00+00:00,512,False,False
1746087300,2025-05-01T05:15:00+00:00,478,False,False
1746087600,2025-05-01T05:20:00+00:00,853,False,False
1746087900,2025-05-01T05:25:00+00:00,826,False,False
1746088200,2025-05-01T05:30:00+00:00,747,False,False
1746088500,2025-05-01T05:35:00+00:00,566,False,False
1746088800,2025-05-01T05:40:00+00:00,605,False,False
1746089100,2025-05-01T05:45:00+00:00,519,False,False
1746089400,2025-05-01T05:50:00+00:00,666,False,False
1746089700,2025-05-01T05:55:00+00:00,719,False,False
1746090000,2025-05-01T06:00:00+00:00,771,False,False
1746090300,2025-05-01T06:05:00+00:00,594,False,False
1746090600,2025-05-01T06:10:00+00:00,610,False,False
1746090900,2025-05-01T06:15:00+00:00,490,False,False
1746091200,2025-05-01T06:20:00+00:00,620,False,False
1746091500,2025-05-01T06:25:00+00:00,503,False,False
1746091800,2025-05-01T06:30:00+00:00,808,False,False
1746092100,2025-05-01T06:35:00+00:00,785,False,False
1746092400,2025-05-01T06:40:00+00:00,1050,False,False
1746092700,2025-05-01T06:45:00+00:00,1069,False,False
1746093000,2025-05-01T06:50:00+00:00,1032,False,False
1746093300,2025-05-01T06:55:00+00:00,943,False,False
1746093600,2025-05-01T07:00:00+00:00,1071,False,False
1746093900,2025-05-01T07:05:00+00:00,1119,False,False
1746094200,2025-05-01T07:10:00+00:00,866,False,False
1746094500,2025-05-01T07:15:00+00:00,760,False,False
1746094800,2025-05-01T07:20:00+00:00,836,False,False
1746095100,2025-05-01T07:25:00+00:00,617,False,False
1746095400,2025-05-01T07:30:00+00:00,766,False,False
1746095700,2025-05-01T07:35:00+00:00,926,False,False
1746096000,2025-05-01T07:40:00+00:00,606,False,False
1746096300,2025-05-01T07:45:00+00:00,602,False,False
1746096600,2025-05-01T07:50:00+00:00,644,False,False
1746096900,2025-05-01T07:55:00+00:00,550,False,False
1746097200,2025-05-01T08:00:00+00:00,784,False,False
