ea_id,symbol,gate,verdict,updated_at,expected_hash_prefix,current_hash_prefix
QM5_20176,USDJPY.DWX,Q02,PASS,2026-08-16T18:05:10+00:00,8f9daac1b7818a0f,ca4d09c0598f62a8
QM5_20176,USDJPY.DWX,Q03,PASS,2026-08-16T22:13:43+00:00,9c06c3867f31e0fa,ca4d09c0598f62a8
QM5_20176,WS30.DWX,Q02,PASS,2026-08-16T16:43:54+00:00,8f9daac1b7818a0f,ca4d09c0598f62a8
QM5_20177,EURUSD.DWX,Q02,DRAFT_DEFECT,2026-08-17T03:22:28+00:00,1a2f22d4edc56afd,8709d1f64dba9509
QM5_20177,GBPUSD.DWX,Q02,DRAFT_DEFECT,2026-08-17T03:22:28+00:00,1a2f22d4edc56afd,8709d1f64dba9509
QM5_20177,NDX.DWX,Q02,DRAFT_DEFECT,2026-08-17T03:22:28+00:00,1a2f22d4edc56afd,8709d1f64dba9509
QM5_20177,WS30.DWX,Q02,DRAFT_DEFECT,2026-08-17T03:22:28+00:00,1a2f22d4edc56afd,8709d1f64dba9509
QM5_20177,XAUUSD.DWX,Q02,DRAFT_DEFECT,2026-08-17T03:22:28+00:00,1a2f22d4edc56afd,8709d1f64dba9509
QM5_20186,QM5_20186_XAU_XAG_SAMECAL_D1,Q02,FAIL,2026-07-31T13:37:14+00:00,e03c3ed88bf36598,bedd374b5f162184
QM5_20205,XTIUSD.DWX,Q02,ZERO_TRADES,2026-08-02T23:44:59+00:00,7ef489cc58fe33c1,89a759edb05f1e0d
QM5_20248,XNGUSD.DWX,Q02,ZERO_TRADES,2026-08-06T11:24:36+00:00,a27373d02afaeef8,c761eb30d42dabea
QM5_20253,XTIUSD.DWX,Q02,ZERO_TRADES,2026-08-06T21:01:52+00:00,a27753fb6afca931,5891a4e0dcb57018
QM5_20276,XTIUSD.DWX,Q02,PASS,2026-08-11T05:03:10+00:00,0b49f69e5bc96491,335aeb69fc4bf8dd
QM5_2076,EURUSD.DWX,Q02,PASS,2026-08-11T02:33:48+00:00,cf9fe6004c7603fd,4827d5d4476d770b
QM5_2076,GDAXI.DWX,Q02,ZERO_TRADES,2026-08-11T02:17:15+00:00,cf9fe6004c7603fd,4827d5d4476d770b
QM5_2076,XAUUSD.DWX,Q02,ZERO_TRADES,2026-08-11T02:31:13+00:00,cf9fe6004c7603fd,4827d5d4476d770b
QM5_21501,USDJPY.DWX,Q02,PASS,2026-08-13T15:43:48+00:00,2353705acade8c9d,33c6b02a840a7b4b
QM5_21501,USDJPY.DWX,Q03,PASS,2026-08-14T02:46:05+00:00,2353705acade8c9d,33c6b02a840a7b4b
QM5_21502,XAUUSD.DWX,Q02,PASS,2026-08-17T18:45:12+00:00,ae50c4cdbac3382f,0d8a1a355cb48612
QM5_21505,XAGUSD.DWX,Q02,PASS,2026-08-17T18:01:37+00:00,0a292b63cfecbc46,395c4747832acbcd
QM5_21506,XAUUSD.DWX,Q02,PASS,2026-08-17T19:17:46+00:00,0ad3b11f8a7544fd,dc1aaf6fe0346282
QM5_21507,XAUUSD.DWX,Q02,PASS,2026-08-17T18:23:24+00:00,bae04dd794a89d95,f45f463a70bb994a
QM5_21513,NDX.DWX,Q02,PASS,2026-08-17T19:25:21+00:00,d57a7d10e5edb10a,711a96570cc024c5
QM5_21523,XTIUSD.DWX,Q02,ZERO_TRADES,2026-08-15T08:32:05+00:00,4a5ca16724d08270,29d12283a836ca3d
QM5_21527,XTIUSD.DWX,Q03,PASS,2026-08-15T22:24:29+00:00,acb704803263f612,e98f4acadf60a490
QM5_41038,XNGUSD.DWX,Q02,PASS,2026-08-17T10:16:37+00:00,3931fc9bfae49a8f,f88148ae52911fd6
QM5_9107,AUDCAD.DWX,Q02,ZERO_TRADES,2026-08-01T15:11:40+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,AUDJPY.DWX,Q02,ZERO_TRADES,2026-08-03T16:58:39+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,AUDNZD.DWX,Q02,ZERO_TRADES,2026-08-03T01:25:49+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,AUDUSD.DWX,Q02,ZERO_TRADES,2026-07-31T07:23:53+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,CADJPY.DWX,Q02,ZERO_TRADES,2026-08-05T18:06:46+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,EURAUD.DWX,Q02,ZERO_TRADES,2026-08-05T09:23:14+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,EURCAD.DWX,Q02,ZERO_TRADES,2026-08-01T20:59:30+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,EURCHF.DWX,Q02,INFRA_FAIL,2026-08-07T00:24:41+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,EURGBP.DWX,Q02,ZERO_TRADES,2026-08-06T05:20:29+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,EURJPY.DWX,Q02,ZERO_TRADES,2026-08-03T01:26:34+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,EURNZD.DWX,Q02,ZERO_TRADES,2026-08-06T05:07:38+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,EURUSD.DWX,Q02,ZERO_TRADES,2026-08-01T20:40:47+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,GBPAUD.DWX,Q02,ZERO_TRADES,2026-08-01T15:34:20+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,GBPCAD.DWX,Q02,ZERO_TRADES,2026-08-06T22:18:48+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,GBPCHF.DWX,Q02,ZERO_TRADES,2026-07-31T08:14:41+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,GBPJPY.DWX,Q02,ZERO_TRADES,2026-08-05T08:29:30+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,GBPNZD.DWX,Q02,ZERO_TRADES,2026-08-01T00:44:41+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,GBPUSD.DWX,Q02,ZERO_TRADES,2026-08-01T20:59:37+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,GDAXI.DWX,Q02,ZERO_TRADES,2026-08-07T02:57:38+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,NZDCHF.DWX,Q02,ZERO_TRADES,2026-08-01T15:44:10+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,NZDJPY.DWX,Q02,ZERO_TRADES,2026-08-01T17:40:42+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,USDCAD.DWX,Q02,ZERO_TRADES,2026-08-05T01:09:30+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,USDJPY.DWX,Q02,ZERO_TRADES,2026-08-06T23:08:34+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9107,XNGUSD.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,b9821cc0d55cec82,9c9f423b4dda60b1
QM5_9194,EURUSD.DWX,Q02,INFRA_FAIL,2026-07-29T12:18:03+00:00,f4e04c5e0851e0f1,07f467ba5c918036
QM5_9404,AUDUSD.DWX,Q02,ZERO_TRADES,2026-07-26T07:29:56+00:00,56ae90e54b54bd7e,20b8892df1f70c14
QM5_9501,AUDUSD.DWX,Q02,FAIL,2026-08-11T03:20:14+00:00,c0b518b985a97d65,062fb24c5177df15
QM5_9501,GDAXI.DWX,Q02,FAIL,2026-08-11T03:03:06+00:00,c0b518b985a97d65,062fb24c5177df15
QM5_9501,XAUUSD.DWX,Q02,FAIL,2026-08-11T04:43:45+00:00,c0b518b985a97d65,062fb24c5177df15
QM5_9936,USDJPY.DWX,Q02,PASS,2026-07-29T23:56:53+00:00,fd4149b3bbf7249b,32ceed06daffac35
QM5_9940,GBPJPY.DWX,Q02,INFRA_FAIL,2026-08-07T00:34:31+00:00,0c9cd300b8ba4120,6e5e7a6920506153
QM5_9940,SP500.DWX,Q03,PASS,2026-08-02T16:57:23+00:00,0c9cd300b8ba4120,6e5e7a6920506153
QM5_9940,USDJPY.DWX,Q02,INFRA_FAIL,2026-08-03T00:29:33+00:00,0c9cd300b8ba4120,6e5e7a6920506153
