"timestamp","terminal","terminal_path","terminal64_present","running_pid","launch_mode","tester_profiles_present","groups_file","groups_bom_hex","groups_has_crlf","experts_ex5_count","bases_file_count","bases_bytes","smoke_root_log","smoke_root_log_size","tester_defaults_ref","notes","verdict"
"2026-05-15T03:44:23","T2","D:\QM\mt5\T2","True","16072","portable","True","Darwinex-Live_real.txt","FFFE","True","50","4777","45037463877","20260515.log","0","C:/QM/repo/framework/registry/tester_defaults.json","T6 untouched; missing Compare_EURUSD_vs_DAYLIGHT_EA.ex5 deployed from T1 to this terminal","READY"
"2026-05-15T03:44:23","T3","D:\QM\mt5\T3","True","12204","portable","True","Darwinex-Live_real.txt","FFFE","True","50","4716","44435458306","20260515.log","0","C:/QM/repo/framework/registry/tester_defaults.json","T6 untouched; missing Compare_EURUSD_vs_DAYLIGHT_EA.ex5 deployed from T1 to this terminal","READY"
"2026-05-15T03:44:23","T4","D:\QM\mt5\T4","True","7984","portable","True","Darwinex-Live_real.txt","FFFE","True","50","4750","44918026344","20260515.log","0","C:/QM/repo/framework/registry/tester_defaults.json","T6 untouched; missing Compare_EURUSD_vs_DAYLIGHT_EA.ex5 deployed from T1 to this terminal","READY"
"2026-05-15T03:44:23","T5","D:\QM\mt5\T5","True","800","portable","True","Darwinex-Live_real.txt","FFFE","True","50","4749","44849809038","20260515.log","0","C:/QM/repo/framework/registry/tester_defaults.json","T6 untouched; missing Compare_EURUSD_vs_DAYLIGHT_EA.ex5 deployed from T1 to this terminal","READY"
