ea_id,symbol,classification,primary_cause,infra_row_count,total_q02_p2_rows,open_row_count,noninfra_terminal_count,latest_work_item_id,latest_updated_at,source_work_item_id,source_updated_at,source_status,source_attempt_count,source_verdict_reason,source_final_failure,source_evidence_path,source_evidence_exists,source_evidence_sha256,source_log_path,source_log_exists,source_report_root,source_aggregate_result,source_aggregate_reason_classes,source_aggregate_total_trades,valid_aggregate_work_item_id,valid_aggregate_path,valid_aggregate_sha256,valid_aggregate_type,valid_aggregate_total_trades,row_bound_summary_count,calendar_hard_summary_count,historical_lock_storm,latest_setfile_path,latest_setfile_exists,latest_setfile_sha256,setfile_findings,setfile_missing_headers,registry_status,registry_slug,canonical_ex5_paths,proposed_action,canary_selected,canary_group,canary_sequence,canary_execution_mode,classification_note
QM5_10505,XAUUSD.DWX,INVALID_EVIDENCE_DEFECT,ONINIT_FAILED,14,14,0,0,cc347183-5365-427e-b815-3879639c0d42,2026-09-11T09:43:28+00:00,cc347183-5365-427e-b815-3879639c0d42,2026-09-11T09:43:28+00:00,done,0,run_smoke_fail:ONINIT_FAILED;INCOMPLETE_RUNS,,D:\QM\reports\work_items\cc347183-5365-427e-b815-3879639c0d42\QM5_10505\20260911_094308\summary.json,True,697d26e863e89faf30c819f62b210b6932bd8be7cf384b2fff6306443dfecbe1,D:\QM\strategy_farm\logs\work_item_cc347183-5365-427e-b815-3879639c0d42.log,True,D:\QM\reports\work_items\cc347183-5365-427e-b815-3879639c0d42,FAIL,ONINIT_FAILED|INCOMPLETE_RUNS,0,,,,,,1,0,False,C:\QM\repo\framework\EAs\QM5_10505_mql5-macd-sar\sets\QM5_10505_mql5-macd-sar_XAUUSD.DWX_H1_backtest.set,True,d13392b780774adcc8ef1b0816d8c824c3accd430731ba404f726f8c47d567a9,,,active,mql5-macd-sar,C:\QM\repo\framework\EAs\QM5_10505_mql5-macd-sar\QM5_10505_mql5-macd-sar.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,True,ONINIT_FAILED,1,GOVERNED_SINGLE_ROW_REQUEUE_AFTER_REVIEW,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_12582,XNGUSD.DWX,INVALID_EVIDENCE_DEFECT,ONINIT_FAILED,13,13,0,0,ae468d0f-2d3c-4595-9d49-6b5b00a25f75,2026-09-07T12:16:00+00:00,ae468d0f-2d3c-4595-9d49-6b5b00a25f75,2026-09-07T12:16:00+00:00,done,0,run_smoke_fail:ONINIT_FAILED;INCOMPLETE_RUNS,,D:\QM\reports\work_items\ae468d0f-2d3c-4595-9d49-6b5b00a25f75\QM5_12582\20260907_121520\summary.json,True,be8bb2a1387ba5c3c700663bc3132b462aa175b8f3db6e4ec1a869ea79e9ca3d,D:\QM\strategy_farm\logs\work_item_ae468d0f-2d3c-4595-9d49-6b5b00a25f75.log,False,D:\QM\reports\work_items\ae468d0f-2d3c-4595-9d49-6b5b00a25f75,FAIL,ONINIT_FAILED|INCOMPLETE_RUNS,0,,,,,,1,0,True,C:\QM\repo\framework\EAs\QM5_12582_chan-ng-spring\sets\QM5_12582_chan-ng-spring_XNGUSD.DWX_D1_backtest.set,True,a3c9e8bd02fdf3a8b5dfdd8ad9faea54d072edbefb1418c8cd98d54bdd946bfa,,,active,chan-ng-spring,C:\QM\repo\framework\EAs\QM5_12582_chan-ng-spring\QM5_12582_chan-ng-spring.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,True,ONINIT_FAILED,2,GOVERNED_SINGLE_ROW_REQUEUE_AFTER_REVIEW,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_20143,EURUSD.DWX,INVALID_EVIDENCE_DEFECT,NO_HISTORY_TRANSIENT,13,13,0,0,6f32d1f9-680f-4e35-a684-fe4c1ddd80b5,2026-09-07T12:20:40+00:00,57af5db0-b07d-4288-a8da-a6bffd08efed,2026-08-05T07:09:21+00:00,done,0,run_smoke_fail:NO_HISTORY;ONINIT_FAILED;INCOMPLETE_RUNS,,D:\QM\reports\work_items\57af5db0-b07d-4288-a8da-a6bffd08efed\QM5_20143\20260805_070259\summary.json,False,,D:\QM\strategy_farm\logs\work_item_57af5db0-b07d-4288-a8da-a6bffd08efed.log,False,D:\QM\reports\work_items\57af5db0-b07d-4288-a8da-a6bffd08efed,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_20143_macd-bb-campaign-m5\sets\QM5_20143_macd-bb-campaign-m5_EURUSD.DWX_M5_backtest.set,True,37633d454f9ce6e23c265fa108f00162b18a845b62aac06ce802058db028cd6a,,,active,macd-bb-campaign-m5,C:\QM\repo\framework\EAs\QM5_20143_macd-bb-campaign-m5\QM5_20143_macd-bb-campaign-m5.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
