work_item_id,ea_id,symbol,timeframe,phase,current_verdict,current_status,dead_worktree_setfile_path,canonical_setfile_path,canonical_setfile_present,canonical_setfile_sha256,expected_setfile_sha256,setfile_byte_identical,current_repo_ex5_sha256,expected_ex5_sha256,ex5_identity_unchanged,newer_terminal_row_exists_moot,native_pass_work_item_id,native_pass_symbol,native_pass_valid,active_magic_rows,owner_decision,triage_bucket,blocking_refusals
7db6bb82-de90-4f0b-b215-f64963c297a2,QM5_12567,EURUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_EURUSD.DWX_D1_backtest.set,True,4dee6cd543e40fe8efb6a9f5f65935b2f41cbedeeb5d9e234eb4a36e79176ec0,4dee6cd543e40fe8efb6a9f5f65935b2f41cbedeeb5d9e234eb4a36e79176ec0,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
55b6d20c-3b4b-46de-81c4-bda4f5d6147c,QM5_12567,GBPUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_GBPUSD.DWX_D1_backtest.set,True,2a1f91775ea5f8fafe994be2993c0d741df99f8f756650802899dafd6bcaaa6e,2a1f91775ea5f8fafe994be2993c0d741df99f8f756650802899dafd6bcaaa6e,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
053aba2b-f80f-47ad-9fc0-be0c075143e1,QM5_12567,GDAXI.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_GDAXI.DWX_D1_backtest.set,True,d2b7a4d35093d55bebc070056810e842f73acc367642d1cd4cab0b3929e19b45,d2b7a4d35093d55bebc070056810e842f73acc367642d1cd4cab0b3929e19b45,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
7e544606-c866-4084-b221-b8b391015b25,QM5_12567,NDX.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_NDX.DWX_D1_backtest.set,True,3d46055c698306b77ed0d922d019e2c79a61b38ef52f48d124b6dd69a7037660,3d46055c698306b77ed0d922d019e2c79a61b38ef52f48d124b6dd69a7037660,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
5015b0ca-daf2-4f4a-a506-6e07f60b445b,QM5_12567,NZDUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_NZDUSD.DWX_D1_backtest.set,True,8d9454747470d018b580ff2d224c06deb76803183014d172a818f588f77a740f,8d9454747470d018b580ff2d224c06deb76803183014d172a818f588f77a740f,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
e4c126dd-6005-430d-96ec-d158b3d9a28a,QM5_12567,SP500.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_SP500.DWX_D1_backtest.set,True,a9828d9bf47af91de6f569cefa41a3c9f051e4975c120e0c3e7018d7f2d1b469,a9828d9bf47af91de6f569cefa41a3c9f051e4975c120e0c3e7018d7f2d1b469,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
d44981e4-f733-4ee4-ac6b-9cf43ca50676,QM5_12567,UK100.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_UK100.DWX_D1_backtest.set,True,a08c31e30399a11c8266804932943f016ef9b42b5a266b80bda3e8827aaa14bf,a08c31e30399a11c8266804932943f016ef9b42b5a266b80bda3e8827aaa14bf,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
3f9dae83-3bc3-4aa6-84ae-7bce52f33e70,QM5_12567,USDCAD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_USDCAD.DWX_D1_backtest.set,True,f1ec4bc607a5686c38b029d1274c3e9b69ff2c5b067150f98e0ca06e223dfccc,f1ec4bc607a5686c38b029d1274c3e9b69ff2c5b067150f98e0ca06e223dfccc,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
cdbb1594-c647-43ae-909e-d9786fb2b7cb,QM5_12567,USDCHF.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_USDCHF.DWX_D1_backtest.set,True,76ee51afb9b1b0896b5864d690e2895925b7162973ddc6cee333f2818521175f,76ee51afb9b1b0896b5864d690e2895925b7162973ddc6cee333f2818521175f,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
cf46d9bc-c2f4-4613-87b6-b7aefe652bf8,QM5_12567,USDJPY.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_USDJPY.DWX_D1_backtest.set,True,81f4067c839e8876cc866e123c8873b89e3713c05f855b6adb62879379b5cb60,81f4067c839e8876cc866e123c8873b89e3713c05f855b6adb62879379b5cb60,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
ce050b92-d565-4850-8076-e7ea85179341,QM5_12567,WS30.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_12567_cum-rsi2-commodity\sets\QM5_12567_cum-rsi2-commodity_WS30.DWX_D1_backtest.set,True,f46ebb1bb8f1b0d93f7f842374beb34338bf458b337bf43964f689c40ac6a7a4,f46ebb1bb8f1b0d93f7f842374beb34338bf458b337bf43964f689c40ac6a7a4,True,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,8d901924fe7dd2cd00c61dac6db78871fdfe34f73e0f003393196992d5143e04,True,False,46885308-0ea5-4408-90c9-2f716c37f433,XNGUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
693536fc-5cc9-4cfc-a2c3-38c5d8af85df,QM5_20048,AUDUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_AUDUSD.DWX_D1_backtest.set,True,684df9dfb165c01d779af69960b5ae5e94a286211941e475f40e05615dfc99e7,684df9dfb165c01d779af69960b5ae5e94a286211941e475f40e05615dfc99e7,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
102cc38d-1816-4792-92ff-098f618276de,QM5_20048,EURUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_EURUSD.DWX_D1_backtest.set,True,2862ee050afc0234a61d6871e80d9236bc849d73891c2ed3d1c5f601ace7b73e,2862ee050afc0234a61d6871e80d9236bc849d73891c2ed3d1c5f601ace7b73e,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
23bd8743-0f02-4a3a-8051-7167ca0e6bcf,QM5_20048,GBPUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_GBPUSD.DWX_D1_backtest.set,True,bac49c96b6b36068506b37c5566e8c4afdbbf3d7c8d27e8dbc0d2fb9a0d18489,bac49c96b6b36068506b37c5566e8c4afdbbf3d7c8d27e8dbc0d2fb9a0d18489,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
34062648-4be8-4ade-a2db-2d1d3b86faec,QM5_20048,GDAXI.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_GDAXI.DWX_D1_backtest.set,True,3acb01ff6e65b40704f26d873a4bde11c4edf6b4b4c3cb421b68ee437855c51f,3acb01ff6e65b40704f26d873a4bde11c4edf6b4b4c3cb421b68ee437855c51f,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
ea4d0f80-e6a6-4e98-94df-f615de4203af,QM5_20048,NDX.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_NDX.DWX_D1_backtest.set,True,eeee05d65dd3c0c687ed99cdd4d582df7e5c4a5e231893612c72c4aa3938ae04,eeee05d65dd3c0c687ed99cdd4d582df7e5c4a5e231893612c72c4aa3938ae04,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
434ace3f-29b7-48c6-bc81-ecf9b1ea49ec,QM5_20048,NZDUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_NZDUSD.DWX_D1_backtest.set,True,1de2d4f790c9b206d86af5b831e23f742887ec171614d411ca858f0244cde50f,1de2d4f790c9b206d86af5b831e23f742887ec171614d411ca858f0244cde50f,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
a1665b4d-9e6c-4168-92b6-8c5529a36a40,QM5_20048,SP500.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_SP500.DWX_D1_backtest.set,True,5370c2c2a6305d2d3c87effb9b9c26d67193e4f2b7107fea5106afbedc1c8e9b,5370c2c2a6305d2d3c87effb9b9c26d67193e4f2b7107fea5106afbedc1c8e9b,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
2a82a2ee-d392-4688-b9d9-f4730a876aa1,QM5_20048,UK100.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_UK100.DWX_D1_backtest.set,True,111d57b2f8ad1ff3ea1c5cbd318cac6d1a383c5120a7ea94c3c33142c8b64c8e,111d57b2f8ad1ff3ea1c5cbd318cac6d1a383c5120a7ea94c3c33142c8b64c8e,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
63c6dab5-83b1-4693-8995-c19b7ae3ecce,QM5_20048,USDCAD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_USDCAD.DWX_D1_backtest.set,True,954db2236ae09a9cc5356e9cda7fed85eb042afc291cf0a24f6e9db35216e4f1,954db2236ae09a9cc5356e9cda7fed85eb042afc291cf0a24f6e9db35216e4f1,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
9ca8f55f-ba75-4366-9822-bbebe162ac8b,QM5_20048,USDCHF.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_USDCHF.DWX_D1_backtest.set,True,6af3bca4efd103db7bc0d093cb4fae34bc0178f1c3f3925f315a3ab68c401363,6af3bca4efd103db7bc0d093cb4fae34bc0178f1c3f3925f315a3ab68c401363,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
0015ace3-6f60-4022-8e67-291fcb6bea6c,QM5_20048,USDJPY.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_USDJPY.DWX_D1_backtest.set,True,6e83b5503862509159089d04f43335bc846ccf915e1d2c6fe6ef70c9f2836591,6e83b5503862509159089d04f43335bc846ccf915e1d2c6fe6ef70c9f2836591,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
f7b8b05f-f5f4-45d5-bf5e-ea78fe27eed9,QM5_20048,WS30.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_WS30.DWX_D1_backtest.set,True,8b94c94c0f472a7db466fe1814420facfe4cb952866969a6bf2a59be8ee9cf3d,8b94c94c0f472a7db466fe1814420facfe4cb952866969a6bf2a59be8ee9cf3d,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
b10ddcf3-bcdd-4a35-a82e-a53e77b2246e,QM5_20048,XAUUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_20048_wti-preholiday\sets\QM5_20048_wti-preholiday_XAUUSD.DWX_D1_backtest.set,True,20acae2804ab156f1595d66ab6a1e1a90d1dcdff9c3a6d26393ef9bc9480821a,20acae2804ab156f1595d66ab6a1e1a90d1dcdff9c3a6d26393ef9bc9480821a,True,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,1312391ad7e654812244e48a6df92d5bd323dba7d32ddae60c54adc464527f00,True,False,9d2d4e18-5034-442c-8de4-5eb2d25ef49b,XTIUSD.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
881e221e-d40e-428d-b1b0-b5edae612498,QM5_9641,AUDUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_9641_bandy-cci-extreme-fade-mr-index\sets\QM5_9641_bandy-cci-extreme-fade-mr-index_AUDUSD.DWX_D1_backtest.set,True,9f5814342c4bec7c96a74796b4124eb504c3d6de023480736ddb92d9258e25a9,9f5814342c4bec7c96a74796b4124eb504c3d6de023480736ddb92d9258e25a9,True,21eda8527f66dd25bddd9ea6f50f727d5d7e58cc33f44725eb2fbfcccec40a21,21eda8527f66dd25bddd9ea6f50f727d5d7e58cc33f44725eb2fbfcccec40a21,True,False,89cfbd00-3b68-486f-9dcc-87fa021c34f4,NDX.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
e3ac4f5c-09f1-4673-bae8-c1821dc2b5e3,QM5_9641,EURUSD.DWX,D1,Q02,INVALID,failed,C:\QM\worktrees\rb-universe-expansion\... (removed),C:\QM\repo\framework\EAs\QM5_9641_bandy-cci-extreme-fade-mr-index\sets\QM5_9641_bandy-cci-extreme-fade-mr-index_EURUSD.DWX_D1_backtest.set,True,9c9c7b55c0b24ef47a535ce77537ea5456ccda9826936ebd84548525d3523c49,9c9c7b55c0b24ef47a535ce77537ea5456ccda9826936ebd84548525d3523c49,True,21eda8527f66dd25bddd9ea6f50f727d5d7e58cc33f44725eb2fbfcccec40a21,21eda8527f66dd25bddd9ea6f50f727d5d7e58cc33f44725eb2fbfcccec40a21,True,False,89cfbd00-3b68-486f-9dcc-87fa021c34f4,NDX.DWX,True,1,OWNER-DEC-13036-XAU,SUBSTANTIVELY_CLEAN_MACHINERY_BLOCKED,"universe-expansion:ea_symbol_already_tested | append-only-rerun:q02_rerun_source_evidence_missing(then missing_setfile,then q02_invalid_source_not_stale) | seed-fresh-q02:fresh_q02_seed_requires_pre_binding_source"
