ea_id,symbol,classification,primary_cause,infra_row_count,total_q02_p2_rows,open_row_count,noninfra_terminal_count,latest_work_item_id,latest_updated_at,source_work_item_id,source_updated_at,source_status,source_attempt_count,source_verdict_reason,source_final_failure,source_evidence_path,source_evidence_exists,source_evidence_sha256,source_log_path,source_log_exists,source_report_root,source_aggregate_result,source_aggregate_reason_classes,source_aggregate_total_trades,valid_aggregate_work_item_id,valid_aggregate_path,valid_aggregate_sha256,valid_aggregate_type,valid_aggregate_total_trades,row_bound_summary_count,calendar_hard_summary_count,historical_lock_storm,latest_setfile_path,latest_setfile_exists,latest_setfile_sha256,setfile_findings,setfile_missing_headers,registry_status,registry_slug,canonical_ex5_paths,proposed_action,canary_selected,canary_group,canary_sequence,canary_execution_mode,classification_note
QM5_10016,XAUUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,0c5d31f9-f3ca-4351-bd21-e3ec85c75660,2026-07-29T12:18:03+00:00,0c5d31f9-f3ca-4351-bd21-e3ec85c75660,2026-07-29T12:18:03+00:00,failed,0,ACTIVE_TIMEOUT,summary_missing_retries_exhausted,D:\QM\strategy_farm\logs\work_item_0c5d31f9-f3ca-4351-bd21-e3ec85c75660.log,False,,D:\QM\strategy_farm\logs\work_item_0c5d31f9-f3ca-4351-bd21-e3ec85c75660.log,False,D:\QM\reports\work_items\0c5d31f9-f3ca-4351-bd21-e3ec85c75660,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_10016_ff-ema100-bb-tdi-h1\sets\QM5_10016_ff-ema100-bb-tdi-h1_XAUUSD.DWX_H1_backtest.set,True,8f7259c70d559d12fd19c4a74fd25e936a7ede77fa94fc86a2995cf3302b9ef6,,,active,ff-ema100-bb-tdi-h1,C:\QM\repo\framework\EAs\QM5_10016_ff-ema100-bb-tdi-h1\QM5_10016_ff-ema100-bb-tdi-h1.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_10037,NDX.DWX,INVALID_EVIDENCE_DEFECT,ONINIT_FAILED,13,13,0,0,5cb6caf5-8534-4734-947b-708bce7c1042,2026-07-29T12:18:03+00:00,959e1d77-168e-4f55-a00d-77506fa19f85,2026-07-27T23:19:32+00:00,done,0,run_smoke_fail:ONINIT_FAILED;INCOMPLETE_RUNS,summary_missing_retries_exhausted,D:\QM\reports\work_items\959e1d77-168e-4f55-a00d-77506fa19f85\QM5_10037\20260727_231728\summary.json,False,,D:\QM\strategy_farm\logs\work_item_959e1d77-168e-4f55-a00d-77506fa19f85.log,False,D:\QM\reports\work_items\959e1d77-168e-4f55-a00d-77506fa19f85,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_10037_rw-caa-mvo\sets\QM5_10037_rw-caa-mvo_NDX.DWX_D1_backtest.set,True,e838f0ef1d0b8c550aa33835bed02fc67772d117bc2924cac8e29eb99ab4e87f,,,active,rw-caa-mvo,C:\QM\repo\framework\EAs\QM5_10037_rw-caa-mvo\QM5_10037_rw-caa-mvo.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_10369,SP500.DWX,INVALID_EVIDENCE_DEFECT,ONINIT_FAILED,12,12,0,0,037fbde7-537f-48a4-8ec5-a0fac38f41ea,2026-07-29T12:18:03+00:00,113a2f7d-c165-44e8-8c4f-1bf5fd8c7923,2026-07-28T17:26:15+00:00,done,0,run_smoke_fail:ONINIT_FAILED;INCOMPLETE_RUNS,,D:\QM\reports\work_items\113a2f7d-c165-44e8-8c4f-1bf5fd8c7923\QM5_10369\20260728_172351\summary.json,False,,D:\QM\strategy_farm\logs\work_item_113a2f7d-c165-44e8-8c4f-1bf5fd8c7923.log,False,D:\QM\reports\work_items\113a2f7d-c165-44e8-8c4f-1bf5fd8c7923,,,,,,,,,0,0,True,C:\QM\repo\framework\EAs\QM5_10369_et-magnet-limits\sets\QM5_10369_et-magnet-limits_SP500.DWX_M1_backtest.set,True,19330b44d5d7b6afed035d27a9af5c9419edea4d09dc14a0624d523f1ad6fe7b,,,active,et-magnet-limits,C:\QM\repo\framework\EAs\QM5_10369_et-magnet-limits\QM5_10369_et-magnet-limits.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_10466,EURUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,a3bc8d81-d7b4-49e6-b771-390903382ff3,2026-08-05T23:26:59+00:00,a3bc8d81-d7b4-49e6-b771-390903382ff3,2026-08-05T23:26:59+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_a3bc8d81-d7b4-49e6-b771-390903382ff3.log,False,D:\QM\reports\work_items\a3bc8d81-d7b4-49e6-b771-390903382ff3,,,,,,,,,1,0,False,C:\QM\repo\framework\EAs\QM5_10466_mql5-mom-ma\sets\QM5_10466_mql5-mom-ma_EURUSD.DWX_H1_backtest.set,True,1d521c1df3c074f8ce673e432ada4f9b6260e0cbf22f61df358fa34983c47f27,,,active,mql5-mom-ma,C:\QM\repo\framework\EAs\QM5_10466_mql5-mom-ma\QM5_10466_mql5-mom-ma.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_10565,XAUUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,9fb32a34-0bef-4023-a25f-24c4968f1c0a,2026-07-29T12:18:03+00:00,9fb32a34-0bef-4023-a25f-24c4968f1c0a,2026-07-29T12:18:03+00:00,failed,0,ACTIVE_TIMEOUT,summary_missing_retries_exhausted,D:\QM\strategy_farm\logs\work_item_9fb32a34-0bef-4023-a25f-24c4968f1c0a.log,False,,D:\QM\strategy_farm\logs\work_item_9fb32a34-0bef-4023-a25f-24c4968f1c0a.log,False,D:\QM\reports\work_items\9fb32a34-0bef-4023-a25f-24c4968f1c0a,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_10565_mql5-rvidiff\sets\QM5_10565_mql5-rvidiff_XAUUSD.DWX_H6_backtest.set,True,4e975e7a91b155170f1a4cc5cf8ac6d8c68fdeb2e8e7c9cb1fd6affc17a8e77b,,,active,mql5-rvidiff,C:\QM\repo\framework\EAs\QM5_10565_mql5-rvidiff\QM5_10565_mql5-rvidiff.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_10574,EURJPY.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,13,13,0,0,508692f2-969c-425d-90b4-5377a244bdf7,2026-08-13T08:16:11+00:00,8e098c6a-6b45-45a4-81ae-31696250d645,2026-08-10T10:00:38+00:00,failed,0,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_8e098c6a-6b45-45a4-81ae-31696250d645.log,False,D:\QM\reports\work_items\8e098c6a-6b45-45a4-81ae-31696250d645,,,,,,,,,4,0,False,C:\QM\repo\framework\EAs\QM5_10574_mql5-bsi\sets\QM5_10574_mql5-bsi_EURJPY.DWX_H8_backtest.set,True,3468c05faf50e23d3822a794e80de79b5f9dcb9809388e55701666b6cdbe6110,,,active,mql5-bsi,C:\QM\repo\framework\EAs\QM5_10574_mql5-bsi\QM5_10574_mql5-bsi.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_10591,XAUUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,0b2e8803-4ba2-4b55-9053-81a901a127c7,2026-07-29T12:18:03+00:00,0b2e8803-4ba2-4b55-9053-81a901a127c7,2026-07-29T12:18:03+00:00,failed,0,ACTIVE_TIMEOUT,summary_missing_retries_exhausted,D:\QM\strategy_farm\logs\work_item_0b2e8803-4ba2-4b55-9053-81a901a127c7.log,False,,D:\QM\strategy_farm\logs\work_item_0b2e8803-4ba2-4b55-9053-81a901a127c7.log,False,D:\QM\reports\work_items\0b2e8803-4ba2-4b55-9053-81a901a127c7,,,,,,,,,0,0,True,C:\QM\repo\framework\EAs\QM5_10591_mql5-ozym\sets\QM5_10591_mql5-ozym_XAUUSD.DWX_H4_backtest.set,True,4bc6afec5a87fd966aff9b410c4ddd2196c4e6ff1da723b0bf6a8a9922473d89,,,active,mql5-ozym,C:\QM\repo\framework\EAs\QM5_10591_mql5-ozym\QM5_10591_mql5-ozym.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_11056,NDX.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,090e3cdb-1e97-4d3c-ad56-daebf6ae2b5a,2026-08-07T17:14:13+00:00,090e3cdb-1e97-4d3c-ad56-daebf6ae2b5a,2026-08-07T17:14:13+00:00,failed,1,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_090e3cdb-1e97-4d3c-ad56-daebf6ae2b5a.log,False,D:\QM\reports\work_items\090e3cdb-1e97-4d3c-ad56-daebf6ae2b5a,,,,,,,,,0,0,True,C:\QM\repo\framework\EAs\QM5_11056_pst-normmom\sets\QM5_11056_pst-normmom_NDX.DWX_H1_backtest.set,True,7585019c56044a466252e91425b8688c4e75e5a42010d74ae4fb7e633382c55e,,,active,pst-normmom,C:\QM\repo\framework\EAs\QM5_11056_pst-normmom\QM5_11056_pst-normmom.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_11100,AUDUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,13,13,0,0,3047390b-7336-448a-a62d-93b86defe021,2026-08-02T07:20:32+00:00,3047390b-7336-448a-a62d-93b86defe021,2026-08-02T07:20:32+00:00,failed,1,ACTIVE_TIMEOUT,,,False,,D:\QM\strategy_farm\logs\work_item_3047390b-7336-448a-a62d-93b86defe021.log,False,D:\QM\reports\work_items\3047390b-7336-448a-a62d-93b86defe021,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_11100_csl-strength-cross\sets\QM5_11100_csl-strength-cross_AUDUSD.DWX_H1_backtest.set,True,77ab664ff4bb526a4497c20aaf9f479947017467f883cdf749655c5e23938574,,,active,csl-strength-cross,C:\QM\repo\framework\EAs\QM5_11100_csl-strength-cross\QM5_11100_csl-strength-cross.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
QM5_11145,GER40.DWX,INVALID_EVIDENCE_DEFECT,SETFILE_MISSING,12,12,0,0,1e550769-acdd-4b02-87c1-36560504d04a,2026-06-25T15:31:16+00:00,1e550769-acdd-4b02-87c1-36560504d04a,2026-06-25T15:31:16+00:00,done,2,run_smoke_fail:REPORT_MISSING;INCOMPLETE_RUNS,,D:\QM\reports\work_items\1e550769-acdd-4b02-87c1-36560504d04a\QM5_11145\20260625_152707\summary.json,False,,D:\QM\strategy_farm\logs\work_item_1e550769-acdd-4b02-87c1-36560504d04a.log,False,D:\QM\reports\work_items\1e550769-acdd-4b02-87c1-36560504d04a,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_11145_vbt-pair-z\sets\QM5_11145_vbt-pair-z_GER40.DWX_D1_backtest.set,False,,SETFILE_MISSING,,active,vbt-pair-z,C:\QM\repo\framework\EAs\QM5_11145_vbt-pair-z\QM5_11145_vbt-pair-z.ex5,REPAIR_SETFILE_BEFORE_ANY_CANARY,False,,,,Latest bound setfile path is absent on the canonical checkout.
QM5_11147,FTSE100.DWX,INVALID_EVIDENCE_DEFECT,SETFILE_MISSING,12,12,0,0,27cbab9d-0e29-4c13-9caa-39ff9d4c86d7,2026-06-25T12:39:47+00:00,27cbab9d-0e29-4c13-9caa-39ff9d4c86d7,2026-06-25T12:39:47+00:00,done,1,run_smoke_fail:REPORT_MISSING;INCOMPLETE_RUNS,,D:\QM\reports\work_items\27cbab9d-0e29-4c13-9caa-39ff9d4c86d7\QM5_11147\20260625_123539\summary.json,False,,D:\QM\strategy_farm\logs\work_item_27cbab9d-0e29-4c13-9caa-39ff9d4c86d7.log,False,D:\QM\reports\work_items\27cbab9d-0e29-4c13-9caa-39ff9d4c86d7,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_11147_clenow-vam-rot\sets\QM5_11147_clenow-vam-rot_FTSE100.DWX_D1_backtest.set,False,,SETFILE_MISSING,,active,clenow-vam-rot,C:\QM\repo\framework\EAs\QM5_11147_clenow-vam-rot\QM5_11147_clenow-vam-rot.ex5,REPAIR_SETFILE_BEFORE_ANY_CANARY,False,,,,Latest bound setfile path is absent on the canonical checkout.
QM5_11147,GER40.DWX,INVALID_EVIDENCE_DEFECT,SETFILE_MISSING,12,12,0,0,af578b68-ba7a-47f5-bd47-9dd1d35d6465,2026-06-25T13:03:55+00:00,af578b68-ba7a-47f5-bd47-9dd1d35d6465,2026-06-25T13:03:55+00:00,done,1,run_smoke_fail:REPORT_MISSING;INCOMPLETE_RUNS,,D:\QM\reports\work_items\af578b68-ba7a-47f5-bd47-9dd1d35d6465\QM5_11147\20260625_125947\summary.json,False,,D:\QM\strategy_farm\logs\work_item_af578b68-ba7a-47f5-bd47-9dd1d35d6465.log,False,D:\QM\reports\work_items\af578b68-ba7a-47f5-bd47-9dd1d35d6465,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_11147_clenow-vam-rot\sets\QM5_11147_clenow-vam-rot_GER40.DWX_D1_backtest.set,False,,SETFILE_MISSING,,active,clenow-vam-rot,C:\QM\repo\framework\EAs\QM5_11147_clenow-vam-rot\QM5_11147_clenow-vam-rot.ex5,REPAIR_SETFILE_BEFORE_ANY_CANARY,False,,,,Latest bound setfile path is absent on the canonical checkout.
QM5_11605,GBPUSD.DWX,INVALID_EVIDENCE_DEFECT,ACTIVE_TIMEOUT,12,12,0,0,e4d954ab-d641-4da8-89ce-5b62451ad919,2026-07-29T12:18:03+00:00,e4d954ab-d641-4da8-89ce-5b62451ad919,2026-07-29T12:18:03+00:00,failed,0,ACTIVE_TIMEOUT,,D:\QM\strategy_farm\logs\work_item_e4d954ab-d641-4da8-89ce-5b62451ad919.log,False,,D:\QM\strategy_farm\logs\work_item_e4d954ab-d641-4da8-89ce-5b62451ad919.log,False,D:\QM\reports\work_items\e4d954ab-d641-4da8-89ce-5b62451ad919,,,,,,,,,0,0,False,C:\QM\repo\framework\EAs\QM5_11605_ar-supertrend\sets\QM5_11605_ar-supertrend_GBPUSD.DWX_H4_backtest.set,True,d42eed17b5ec7bc720be1ca03ed2a014886cb88cc7f174e115fd8baf5dd47714,,,active,ar-supertrend,C:\QM\repo\framework\EAs\QM5_11605_ar-supertrend\QM5_11605_ar-supertrend.ex5,REPAIR_OR_PREFLIGHT_THEN_GOVERNED_CANARY,False,,,,Most recent row carrying a specific failure signature supplies the primary cause.
