schema_version,contract_sha256,input_bundle_sha256,month_key,host_symbol,host_rank,valid_count,selected,selected_1,selected_2,selected_3,host_vol_pct,asof_epoch
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201710,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1506902400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201711,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1509494400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201712,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1512086400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201801,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1514851200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201802,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1517443200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201803,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1519862400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201804,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1522627200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201805,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1525132800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201806,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1527811200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201807,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1530489600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201808,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1533081600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201809,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1535932800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201810,XAUUSD.DWX,-1,0,0,,,,0.000000000000,1538352000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201811,XAUUSD.DWX,3,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.844012710759,1541030400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201812,XAUUSD.DWX,3,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.726882062942,1543795200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201901,XAUUSD.DWX,5,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.769194840754,1546387200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201902,XAUUSD.DWX,4,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.638791697971,1548979200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201903,XAUUSD.DWX,5,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.478527652175,1551398400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201904,XAUUSD.DWX,5,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.397751747237,1554076800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201905,XAUUSD.DWX,5,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.232324396729,1556668800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201906,XAUUSD.DWX,4,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.314981953566,1559520000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201907,XAUUSD.DWX,3,32,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,9.662126722809,1561939200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201908,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,10.558362027629,1564617600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201909,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,10.918223639640,1567382400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201910,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,11.434376951890,1569888000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201911,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,11.321918575707,1572566400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,201912,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,11.459857276925,1575244800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202001,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,11.398774497862,1577923200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202002,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,11.554785390094,1580688000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202003,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,12.275726178682,1583107200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202004,XAUUSD.DWX,8,37,0,XTIUSD.DWX,XNGUSD.DWX,GDAXI.DWX,15.560816246073,1585699200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202005,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,GDAXI.DWX,16.379310048876,1588291200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202006,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,GDAXI.DWX,16.523752756474,1590969600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202007,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,GDAXI.DWX,16.320046170220,1593561600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202008,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,GDAXI.DWX,16.006325312815,1596412800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202009,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,XAGUSD.DWX,17.693597332695,1598918400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202010,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,XAGUSD.DWX,17.742405752196,1601510400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202011,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,XAGUSD.DWX,17.926758514301,1604275200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202012,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,XAGUSD.DWX,18.924971787052,1606780800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202101,XAUUSD.DWX,7,37,0,XTIUSD.DWX,XNGUSD.DWX,XAGUSD.DWX,19.146945063064,1609718400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202102,XAUUSD.DWX,8,37,0,XTIUSD.DWX,XNGUSD.DWX,XAGUSD.DWX,19.623823236560,1612137600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202103,XAUUSD.DWX,8,37,0,XTIUSD.DWX,XNGUSD.DWX,XAGUSD.DWX,19.307274357365,1614556800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202104,XAUUSD.DWX,8,37,0,XTIUSD.DWX,XNGUSD.DWX,XAGUSD.DWX,17.211161796121,1617235200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202105,XAUUSD.DWX,8,37,0,XNGUSD.DWX,NDX.DWX,XAGUSD.DWX,16.711291978818,1620000000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202106,XAUUSD.DWX,7,37,0,XNGUSD.DWX,NDX.DWX,XAGUSD.DWX,16.603231277021,1622505600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202107,XAUUSD.DWX,4,37,0,XNGUSD.DWX,NDX.DWX,XAGUSD.DWX,17.036225063042,1625097600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202108,XAUUSD.DWX,4,37,0,XNGUSD.DWX,NDX.DWX,XAGUSD.DWX,16.489905303489,1627862400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202109,XAUUSD.DWX,6,37,0,XNGUSD.DWX,NDX.DWX,XTIUSD.DWX,14.913016074842,1630454400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202110,XAUUSD.DWX,5,37,0,XNGUSD.DWX,NDX.DWX,XTIUSD.DWX,14.867363831145,1633046400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202111,XAUUSD.DWX,4,37,0,XNGUSD.DWX,NDX.DWX,XTIUSD.DWX,14.530636879213,1635724800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202112,XAUUSD.DWX,5,37,0,XNGUSD.DWX,NDX.DWX,XTIUSD.DWX,13.643279243318,1638316800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202201,XAUUSD.DWX,6,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,12.783875991880,1641168000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202202,XAUUSD.DWX,6,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,12.682369065255,1643673600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202203,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,12.175761504666,1646092800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202204,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,13.224497855859,1648771200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202205,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,13.199215297997,1651449600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202206,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,13.352786892805,1654041600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202207,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,13.426161272346,1656633600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202208,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,13.526810431615,1659312000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202209,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,13.446727643048,1661990400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202210,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,13.598264021965,1664755200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202211,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,13.833497931361,1667260800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202212,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,14.454658098831,1669852800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202301,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,14.858865218992,1672704000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202302,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,14.984930707357,1675209600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202303,XAUUSD.DWX,8,37,0,XNGUSD.DWX,XTIUSD.DWX,NDX.DWX,14.577299749438,1677628800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202304,XAUUSD.DWX,7,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,15.085818234932,1680480000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202305,XAUUSD.DWX,7,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,15.084651556509,1682899200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202306,XAUUSD.DWX,7,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,15.126957097030,1685577600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202307,XAUUSD.DWX,7,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,14.671029444757,1688342400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202308,XAUUSD.DWX,7,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,14.492813680840,1690848000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202309,XAUUSD.DWX,7,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,14.312767009829,1693526400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202310,XAUUSD.DWX,6,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,13.652585234655,1696204800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202311,XAUUSD.DWX,6,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,13.385865372993,1698796800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202312,XAUUSD.DWX,5,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,12.984912289426,1701388800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202401,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,13.097525624057,1704153600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202402,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,12.513731683601,1706745600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202403,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,12.527279048243,1709251200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202404,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,11.596694395808,1711929600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202405,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XTIUSD.DWX,XAGUSD.DWX,12.058030773689,1714521600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202406,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XAGUSD.DWX,XTIUSD.DWX,12.357998548822,1717372800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202407,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XAGUSD.DWX,XTIUSD.DWX,13.183074804003,1719792000
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202408,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XAGUSD.DWX,XTIUSD.DWX,13.697094512403,1722470400
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202409,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XAGUSD.DWX,XTIUSD.DWX,14.184623258627,1725235200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202410,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XAGUSD.DWX,XTIUSD.DWX,14.271753991296,1727740800
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202411,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XAGUSD.DWX,XTIUSD.DWX,14.063017730859,1730419200
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202412,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XAGUSD.DWX,XTIUSD.DWX,14.985605727098,1733097600
qm1537.monthly_sleeve.v1,314634871498688C3784984B8EA3DF35716996ACBEDC63623396FBC31D188007,B177F13D49B91B2235D9B2C1013AE46F9F2BD9798D2CBA00922AACD760E41862,202501,XAUUSD.DWX,4,37,0,XNGUSD.DWX,XAGUSD.DWX,XTIUSD.DWX,15.143185698358,1735776000
