"run_key","ea_id","version","symbol","phase","sub_gate_config","enqueue_ts_utc","claim_ts_utc","terminal","scanner_pid","status","final_status","ack_ts_utc","report_dir","htm_count","report_bytes"
"f31a52c9f35cea3b3758e0f51ea3d1e2e4faf64af68b5390d804230a73635b8c","QM5_3400","v5.0.0-qua340","EURUSD","P2","qua340-dryrun-001","2026-04-28T08:48:26Z","2026-04-28T08:48:26Z","T2","60772","ack","succeeded","2026-04-28T08:48:26Z","C:\QM\worktrees\pipeline-operator\artifacts\qua-340\factory_runs\QM5_3400\v5.0.0-qua340\P2\EURUSD\f31a52c9f35cea3b3758e0f51ea3d1e2e4faf64af68b5390d804230a73635b8c","1","34"
