work_item_id,created_at,ea_id,symbol,q04_work_item_id,q04_verdict,q02_work_item_id,q02_lineage_method,q02_report_path,q02_report_sha256,q02_report_selection,q02_from,q02_to,q02_date_source,q02_business_days,q02_trades,trades_per_business_day,q02_net_profit,risk_fixed,expectancy_r,q02_profit_factor,q05_report_path,q05_report_sha256,q05_report_selection,q05_profit_factor,q05_trades,q05_dd_money,q05_dd_pct_verdict,q05_dd_pct_report,q05_dd_r,q05_dd_source,q05_dd_pct_at_0_5pct_risk,v1_disposition,v2_50r_disposition,verdict_reason,canonical_evidence_path,economic_proxy,metric_status
84b546b4-c828-4512-a865-7770fb566c30,2026-08-29T14:12:08+00:00,QM5_12928,GDAXI.DWX,e82b68ea-7510-4185-94b1-2c9bdd0f744d,PASS_SOFT,a70fb2f7-8ec8-4e59-9b27-da5a4028deea,explicit_lineage,D:\QM\mt5\T3\QM5_12928_GDAXI_DWX_20260822_014726_run_01.htm,14cd1f93823b84df7d6ab05ecc3564429efbc6abd2c487d3a6d24a277d6ea3ed,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,744,0.6331914893617021,-6329.22,1000.0,-0.008507016129032258,0.98,D:\QM\mt5\T3\QM5_12928_GDAXI_DWX_20260829_145156_run_01.htm,073012f3df794626afeab5b257964657ad630509890dde6213b2cd839fdeea1f,declared_terminal_exact_tag,1.01,1301,39519.77,39.52,39.51977,39.519769999999994,raw_report,19.759884999999997,PARK,ADVANCE,dd_above_ceiling:dd_pct=39.52:max=25.0,D:\QM\reports\work_items\84b546b4-c828-4512-a865-7770fb566c30\QM5_12928\Q05\GDAXI_DWX\aggregate.json,NEGATIVE,COMPLETE
3b23c4b2-954a-46b0-9d38-edd0a2feec21,2026-08-29T14:12:09+00:00,QM5_11657,EURUSD.DWX,0b67bc26-226c-4ba5-8bf3-8610ee47287f,PASS_SOFT,8e9e0bb1-6aba-4cd9-9e85-5cf3bf17242a,explicit_lineage,D:\QM\mt5\T6\QM5_11657_EURUSD_DWX_20260821_232615_run_01.htm,506531dd3c941c21e28f4ca4019771ca1ee134fa82bb37278e16e8b80e1cbce2,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,962,0.8187234042553192,-23160.72,1000.0,-0.02407559251559252,0.92,D:\QM\mt5\T9\QM5_11657_EURUSD_DWX_20260829_150951_run_01.htm,b486933f0eb525f51003b3e01717a3c1723cfd904f0a904584524f4e7c12fe98,declared_terminal_exact_tag,1.03,1704,47775.19,47.78,47.77519,47.77519,raw_report,23.887595,PARK,ADVANCE,dd_above_ceiling:dd_pct=47.78:max=25.0,D:\QM\reports\work_items\3b23c4b2-954a-46b0-9d38-edd0a2feec21\QM5_11657\Q05\EURUSD_DWX\aggregate.json,NEGATIVE,COMPLETE
bac092c0-fae1-4740-8510-1963aa69f4ee,2026-09-02T10:12:52+00:00,QM5_1634,XAUUSD.DWX,9bbfa037-521c-4e45-881a-ebb930a44ff9,PASS_SOFT,13bc1e9d-8a87-42c1-9ba1-2937de6f7d9d,explicit_lineage,D:\QM\mt5\T7\QM5_1634_XAUUSD_DWX_20260728_122130_run_01.htm,9cb50a9b33f4cc56d73c071b40d69803575ee0863e77af5fc3f9370415f2ae40,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,607,0.516595744680851,-32043.3,1000.0,-0.052789621087314664,0.87,D:\QM\mt5\T10\QM5_1634_XAUUSD_DWX_20260903_215056_run_01.htm,f7bd89adab774902a66248a8cbbfe83bfe3e35ada957d45a81f548767521a8fa,declared_terminal_exact_tag,1.01,1095,51629.07,51.63,51.62907,51.62907,raw_report,25.814535,PARK,PARK,dd_above_ceiling:dd_pct=51.63:max=25.0,D:\QM\reports\work_items\bac092c0-fae1-4740-8510-1963aa69f4ee\QM5_1634\Q05\XAUUSD_DWX\aggregate.json,NEGATIVE,COMPLETE
ed119460-45f7-48c6-921c-8d4459387715,2026-09-02T10:13:51+00:00,QM5_10778,GDAXI.DWX,43c1a453-9aab-4a9a-a294-b9fbdd3d8e59,PASS_SOFT,9e7a9217-98f1-4e4e-a2b0-1484fc0f0e7f,explicit_lineage,D:\QM\mt5\T2\QM5_10778_GDAXI_DWX_20260614_202309_run_01.htm,209c75675d9e365d31f041232cb62f7ec08074b02b857030dcf16fcd55a107c9,declared_terminal_exact_tag,2017.01.01,2022.12.31,report_period,1565,104,0.06645367412140575,-7683.21,1000.0,-0.07387701923076924,0.71,D:\QM\mt5\T9\QM5_10778_GDAXI_DWX_20260914_205437_run_01.htm,2987dc8908c25ae0a59f7efb32733dc4639e1717ae62f870bb7ac11ea579c333,declared_terminal_exact_tag,1.07,2134,27939.6,27.94,27.9396,27.9396,raw_report,13.9698,PARK,ADVANCE,dd_above_ceiling:dd_pct=27.94:max=25.0,D:\QM\reports\work_items\ed119460-45f7-48c6-921c-8d4459387715\QM5_10778\Q05\GDAXI_DWX\aggregate.json,NEGATIVE,COMPLETE
06b03afa-3c66-4297-9189-7c2fc188f009,2026-09-02T10:14:07+00:00,QM5_10848,NDX.DWX,e8a2eb15-9c39-4b81-8eb3-d76013fec41b,PASS_SOFT,d69dbb34-f6a2-42ed-a83a-864feafd84bb,explicit_lineage,D:\QM\mt5\T8\QM5_10848_NDX_DWX_20260616_214007_run_01.htm,4ef3e961b9b81d1fce4ae2c23ab36689c1b56f455b9373bf71021cde3ad04147,declared_terminal_exact_tag,2017.01.01,2024.12.31,report_period,2087,869,0.4163871586008625,34439.57,1000.0,0.03963126582278481,1.11,D:\QM\mt5\T1\QM5_10848_NDX_DWX_20260914_173932_run_01.htm,5a30c8342a8d7b2bd6b4300c58df5c81d6e7033f8aa7a6c397af811e3ef4ba4f,declared_terminal_exact_tag,1.03,1201,25192.14,25.19,25.192140000000002,25.19214,raw_report,12.59607,PARK,ADVANCE,dd_above_ceiling:dd_pct=25.19:max=25.0,D:\QM\reports\work_items\06b03afa-3c66-4297-9189-7c2fc188f009\QM5_10848\Q05\NDX_DWX\aggregate.json,POSITIVE,COMPLETE
d2cb9bf7-0c4e-47d3-ad4c-fc1e86082874,2026-09-02T10:14:15+00:00,QM5_10375,GDAXI.DWX,3b5f3b3a-47aa-4d52-bc02-a7e0f9461085,PASS_SOFT,073fe5b0-e014-49a1-827c-8b24fa20733c,explicit_lineage,D:\QM\mt5\T10\QM5_10375_GDAXI_DWX_20260618_073041_run_01.htm,881deaf76d454e9c4be7f059c446707d28e3c8cd2fecca3b47403c9f5b0c274e,declared_terminal_exact_tag,2020.01.01,2024.12.31,report_period,1305,1132,0.8674329501915709,-10348.47,1000.0,-0.009141757950530035,0.97,D:\QM\mt5\T3\QM5_10375_GDAXI_DWX_20260914_211608_run_01.htm,0713ce233f7d1dff71e871a355f6fc2fc37affa30d06e5277d274f99714e0581,declared_terminal_exact_tag,1.06,1684,27081.94,27.08,27.08194,27.08194,raw_report,13.54097,PARK,ADVANCE,dd_above_ceiling:dd_pct=27.08:max=25.0,D:\QM\reports\work_items\d2cb9bf7-0c4e-47d3-ad4c-fc1e86082874\QM5_10375\Q05\GDAXI_DWX\aggregate.json,NEGATIVE,COMPLETE
8a3f6b4d-aad4-46c5-a126-8e22eccca2ba,2026-09-03T03:14:59+00:00,QM5_41222,USDJPY.DWX,d086f22f-f0c0-4369-bff3-9e8411c9d2e7,PASS_SOFT,0dbb6090-242a-422b-a2f4-b02c4338aa5c,explicit_lineage,D:\QM\mt5\T7\QM5_41222_USDJPY_DWX_20260903_004919_run_01.htm,463a342c82b29093b1f3bcbfa8cd074868e2118447926ac6bc797bd7ba4dc9f7,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,1557,1.3251063829787233,-6673.05,1000.0,-0.0042858381502890175,0.98,D:\QM\mt5\T4\QM5_41222_USDJPY_DWX_20260903_044753_run_01.htm,4a6dbc2daeef143c6e7b5e8040fcb5574132031504f1a75fbbe495e27b9cb5c6,declared_terminal_exact_tag,1.06,2515,53553.64,53.55,53.55364,53.55364,raw_report,26.77682,PARK,PARK,dd_above_ceiling:dd_pct=53.55:max=25.0,D:\QM\reports\work_items\8a3f6b4d-aad4-46c5-a126-8e22eccca2ba\QM5_41222\Q05\USDJPY_DWX\aggregate.json,NEGATIVE,COMPLETE
80645ca2-c563-4bb7-9775-43d9c19661ce,2026-09-04T23:38:49+00:00,QM5_10647,XAUUSD.DWX,c1fcdf4c-15b5-4798-ba0c-c75ca57965ac,PASS,91c3103f-dc30-48aa-89f2-380855641dbe,setfile_match,D:\QM\mt5\T6\QM5_10647_XAUUSD_DWX_20260709_065809_run_01.htm,2d9a553965946074f5e34211093be608d46cf48bffade35c8a826457e6ceec96,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,1432,1.2187234042553192,-35592.9,1000.0,-0.024855377094972066,0.94,D:\QM\mt5\T5\QM5_10647_XAUUSD_DWX_20260904_234615_run_01.htm,6373e05b652342385991a0caa17e79c605add78301bb0a6372aae0697cd7819f,declared_terminal_exact_tag,1.01,2630,97718.8,97.72,97.7188,97.7188,raw_report,48.8594,PARK,PARK,dd_above_ceiling:dd_pct=97.72:max=25.0,D:\QM\reports\work_items\80645ca2-c563-4bb7-9775-43d9c19661ce\QM5_10647\Q05\XAUUSD_DWX\aggregate.json,NEGATIVE,COMPLETE
172d3385-bd19-47f6-832c-e09d27b9d3dc,2026-09-05T01:39:40+00:00,QM5_10562,XAUUSD.DWX,56a91157-bb06-4aff-acb9-e2be14b7769e,PASS_SOFT,3945c396-8993-4198-ac44-7706cfd02730,pair_fallback,D:\QM\mt5\T1\QM5_10562_XAUUSD_DWX_20260709_172320_run_01.htm,e9fe35fcdf17cdcf571459e6a31097f5e94a1e203028aedc85e75ff23e78583c,declared_terminal_exact_tag,2020.01.01,2022.12.31,report_period,783,254,0.3243933588761175,-11308.72,1000.0,-0.04452251968503937,0.91,D:\QM\mt5\T8\QM5_10562_XAUUSD_DWX_20260905_124240_run_01.htm,2ebceeab817f2e9f0ed07291bc1dfe1ed0742ed37b1f6c5abd6766ba24163bd0,declared_terminal_exact_tag,1.06,597,25622.2,25.62,25.6222,25.6222,raw_report,12.8111,PARK,ADVANCE,dd_above_ceiling:dd_pct=25.62:max=25.0,D:\QM\reports\work_items\172d3385-bd19-47f6-832c-e09d27b9d3dc\QM5_10562\Q05\XAUUSD_DWX\aggregate.json,NEGATIVE,COMPLETE
1de91b78-7ed8-4c10-8eb1-50271129f6d5,2026-09-11T07:52:56+00:00,QM5_10809,XAUUSD.DWX,039565f5-be30-4a22-8a3c-06d6267d3aed,PASS,393e6404-4e13-441e-85d5-3f9caa9f7f88,setfile_match,D:\QM\mt5\T9\QM5_10809_XAUUSD_DWX_20260731_093137_run_01.htm,f59d32bbb6810089a1fab9b1cd88fab1c6c98e5c11554a44c8cef7e95a319baa,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,2578,2.1940425531914896,10741.2,1000.0,0.004166485647788984,1.02,D:\QM\mt5\T9\QM5_10809_XAUUSD_DWX_20260911_075727_run_01.htm,b3d36491f325793acfc1f508463ff2c1ee1e56db00dee82b0a26d043df227e1d,declared_terminal_exact_tag,1.04,4593,87232.85,87.23,87.23285000000001,87.23285,raw_report,43.616425,PARK,PARK,dd_above_ceiling:dd_pct=87.23:max=25.0,D:\QM\reports\work_items\1de91b78-7ed8-4c10-8eb1-50271129f6d5\QM5_10809\Q05\XAUUSD_DWX\aggregate.json,POSITIVE,COMPLETE
bc722066-8226-499b-bd6e-15ca4f8e53cc,2026-09-12T02:06:36+00:00,QM5_10423,XAUUSD.DWX,01a17311-a5a4-4140-9f04-5468fc575343,PASS,93a52618-c00b-422a-bf20-a6b24828ed7c,setfile_match,D:\QM\mt5\T5\QM5_10423_XAUUSD_DWX_20260614_055801_run_01.htm,49f6e1f7519365592922e9a35e4f50e837f44163ee9ad1875acf82c097ebb0d7,declared_terminal_exact_tag,2017.01.01,2024.12.31,report_period,2087,1463,0.701006229036895,40385.12,1000.0,0.027604319890635682,1.07,D:\QM\mt5\T6\QM5_10423_XAUUSD_DWX_20260912_021138_run_01.htm,54b4aea6d8d797b489f8cef13eaa8b98cbce34495391a7368c1dc2fba3f12559,declared_terminal_exact_tag,1.09,1648,41022.73,41.02,41.02273,41.02273,raw_report,20.511365,PARK,ADVANCE,dd_above_ceiling:dd_pct=41.02:max=25.0,D:\QM\reports\work_items\bc722066-8226-499b-bd6e-15ca4f8e53cc\QM5_10423\Q05\XAUUSD_DWX\aggregate.json,POSITIVE,COMPLETE
c6f5b4b5-3a38-4882-b810-3060df07cc5c,2026-09-12T02:56:06+00:00,QM5_10423,XAUUSD.DWX,03728556-df28-4cb3-98dd-c30de8dc57c0,PASS_SOFT,162db6f6-7e57-494a-a110-03e45f8aa845,explicit_lineage,D:\QM\mt5\T2\QM5_10423_XAUUSD_DWX_20260911_231002_run_01.htm,2648a9e39bca9f30a33cdf28117283ddf1799dacffd38576eea7b29a92a97b26,declared_terminal_exact_tag,2020.01.01,2022.12.31,report_period,783,643,0.8212005108556832,55260.22,1000.0,0.08594124416796269,1.22,D:\QM\mt5\T10\QM5_10423_XAUUSD_DWX_20260912_040024_run_01.htm,af3879c97a0b1633c9bcc22485b0e726ae672b1c40a016a8108f067ed557f492,declared_terminal_exact_tag,1.09,1743,34722.72,34.72,34.72272,34.72272,raw_report,17.36136,PARK,ADVANCE,dd_above_ceiling:dd_pct=34.72:max=25.0,D:\QM\reports\work_items\c6f5b4b5-3a38-4882-b810-3060df07cc5c\QM5_10423\Q05\XAUUSD_DWX\aggregate.json,POSITIVE,COMPLETE
a917c902-d2e3-48ec-b690-2d995dd12fd1,2026-09-12T18:06:20+00:00,QM5_10226,XAUUSD.DWX,fe697d44-7d8c-4c2b-8bcc-ab0edca8f0d9,PASS,a72ad4b0-703e-4235-9b10-ac18f5a944a0,explicit_lineage,D:\QM\mt5\T4\QM5_10226_XAUUSD_DWX_20260912_172246_run_01.htm,76e11ec71b02a88b0a4f236886a8af34f86465c03489707fa9e88791e9a19e0d,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,278,0.23659574468085107,2688.51,1000.0,0.00967089928057554,1.03,D:\QM\mt5\T9\QM5_10226_XAUUSD_DWX_20260912_183031_run_01.htm,0aabdb05bb665a04525fba5e2fb1d87452e556bdec44a924a77113bc0599cde7,declared_terminal_exact_tag,1.17,505,26660.31,26.66,26.660310000000003,26.660310000000003,raw_report,13.330155000000001,PARK,ADVANCE,dd_above_ceiling:dd_pct=26.66:max=25.0,D:\QM\reports\work_items\a917c902-d2e3-48ec-b690-2d995dd12fd1\QM5_10226\Q05\XAUUSD_DWX\aggregate.json,POSITIVE,COMPLETE
03a0f618-34dd-4db8-8fde-5b8d5d82701a,2026-09-13T13:11:14+00:00,QM5_11115,XAUUSD.DWX,f41cd1c4-dee4-482b-94e4-41f6868fff13,PASS_SOFT,6f17cc9d-5d1e-4b15-8501-f9c620e15a89,explicit_lineage,D:\QM\mt5\T2\QM5_11115_XAUUSD_DWX_20260913_115636_run_01.htm,fc8fcaddc0b373575ef23e1959436ce09e1afc96105b828916598d1d92220c52,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,589,0.5012765957446809,6697.16,1000.0,0.011370390492359932,1.04,D:\QM\mt5\T10\QM5_11115_XAUUSD_DWX_20260913_133540_run_01.htm,74696d82276e9af82208897e3b68630367dcaac641190a818295661aae58fb0b,declared_terminal_exact_tag,1.06,1055,26621.95,26.62,26.62195,26.621950000000002,raw_report,13.310975000000001,PARK,ADVANCE,dd_above_ceiling:dd_pct=26.62:max=25.0,D:\QM\reports\work_items\03a0f618-34dd-4db8-8fde-5b8d5d82701a\QM5_11115\Q05\XAUUSD_DWX\aggregate.json,POSITIVE,COMPLETE
21151611-74e8-40c0-a5d0-181e39df6452,2026-09-13T15:15:21+00:00,QM5_11115,USDJPY.DWX,424cc2f8-dc36-471e-a234-28250f8d5a68,PASS_SOFT,c541debe-e95c-4d98-9772-9711ec21075f,setfile_match,D:\QM\mt5\T5\QM5_11115_USDJPY_DWX_20260616_020217_run_01.htm,435af550082256966d2fd1456308749e4a900ced7ff0b2e87dc99b949ff4c6db,declared_terminal_exact_tag,2017.01.01,2024.12.31,report_period,2087,901,0.4317201724964063,26637.91,1000.0,0.029564827968923416,1.1,D:\QM\mt5\T10\QM5_11115_USDJPY_DWX_20260913_153417_run_01.htm,08abb5ae535863529301dfc3744b72d5a4ed49319d341ec05dbc7acabded9db8,declared_terminal_exact_tag,1.11,1012,26773.46,26.77,26.77346,26.77346,raw_report,13.38673,PARK,ADVANCE,dd_above_ceiling:dd_pct=26.77:max=25.0,D:\QM\reports\work_items\21151611-74e8-40c0-a5d0-181e39df6452\QM5_11115\Q05\USDJPY_DWX\aggregate.json,POSITIVE,COMPLETE
dde80168-b437-4dfc-919f-b6b7690817ef,2026-09-14T07:40:15+00:00,QM5_11690,XAUUSD.DWX,57a11db1-dc17-401a-9813-84420438c5f3,PASS,1c8ff188-8ba1-467e-88b0-47a1466be943,explicit_lineage,D:\QM\mt5\T6\QM5_11690_XAUUSD_DWX_20260914_064957_run_01.htm,b9f434d4c81967a8bc760de2252ea9b3bc6a025cd8019d88af259b9987db77e8,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,2162,1.84,61604.8,1000.0,0.02849435707678076,1.08,D:\QM\mt5\T1\QM5_11690_XAUUSD_DWX_20260914_074439_run_01.htm,9915c1b23b599463f9ba9f5055648743a79ac95cd070ef24e5bd7697258ff390,declared_terminal_exact_tag,1.11,3837,59392.04,59.39,59.39204,59.39204,raw_report,29.69602,PARK,PARK,dd_above_ceiling:dd_pct=59.39:max=25.0,D:\QM\reports\work_items\dde80168-b437-4dfc-919f-b6b7690817ef\QM5_11690\Q05\XAUUSD_DWX\aggregate.json,POSITIVE,COMPLETE
bac9a18f-85a3-4888-a4fd-22d96e8b215b,2026-09-14T14:45:53+00:00,QM5_10749,NDX.DWX,aeea7281-ceb4-4392-8bca-9d3580594ffe,PASS,8fcd695b-d90f-4739-82e1-fb954435abb8,setfile_match,D:\QM\mt5\T4\QM5_10749_NDX_DWX_20260621_232406_run_01.htm,f9da69b9e9cc2af40e88e76d83d851eceefcc6a17673a754a53a146f69ac3149,declared_terminal_exact_tag,2024.07.01,2024.12.31,report_period,132,92,0.696969696969697,12210.14,1000.0,0.13271891304347827,1.28,D:\QM\mt5\T8\QM5_10749_NDX_DWX_20260914_193600_run_01.htm,54a0790c12d46a2ecaec44b51ed4eddd00c01685cdb85d1593a27ed1eb2efd47,declared_terminal_exact_tag,1.04,1605,46791.02,46.79,46.791019999999996,46.791019999999996,raw_report,23.395509999999998,PARK,ADVANCE,dd_above_ceiling:dd_pct=46.79:max=25.0,D:\QM\reports\work_items\bac9a18f-85a3-4888-a4fd-22d96e8b215b\QM5_10749\Q05\NDX_DWX\aggregate.json,POSITIVE,COMPLETE
1db7246c-d8bd-45d7-a3e1-252be21d20a9,2026-09-14T22:11:13+00:00,QM5_9192,GDAXI.DWX,347b36c0-1582-4272-9edc-a80ca961fe21,PASS,0c818947-cae7-407d-8231-e37c8a76f43c,setfile_match,D:\QM\mt5\T10\QM5_9192_GDAXI_DWX_20260618_163438_run_01.htm,03030ec34981f31f65817d27de5bf18c0209bc3006b70dd8da499d7c61d289b3,cross_terminal_exact_tag,2024.07.01,2024.12.31,report_period,132,34,0.25757575757575757,5899.24,1000.0,0.1735070588235294,2.56,D:\QM\mt5\T6\QM5_9192_GDAXI_DWX_20260914_223445_run_01.htm,228972331ad62906238e8448ced20ede45bf61f25b43e706b56701bc341bc347,declared_terminal_exact_tag,1.01,622,27925.87,27.93,27.925869999999996,27.92587,raw_report,13.962935,PARK,ADVANCE,dd_above_ceiling:dd_pct=27.93:max=25.0,D:\QM\reports\work_items\1db7246c-d8bd-45d7-a3e1-252be21d20a9\QM5_9192\Q05\GDAXI_DWX\aggregate.json,POSITIVE,COMPLETE
80f23a8c-81e7-47f9-a649-0dca55603dae,2026-09-15T00:15:26+00:00,QM5_10194,GDAXI.DWX,da456d06-be70-4a87-aebf-6c9908227b32,PASS,864a4532-0b08-401e-b016-1f7fecdafa3f,pair_fallback,D:\QM\mt5\T8\QM5_10194_GDAXI_DWX_20260616_165808_run_01.htm,07d17626fd3af75117c6efe9c25c88d59919a24da737e60a5c4c061043f97e0e,declared_terminal_exact_tag,2017.01.01,2024.12.31,report_period,2087,972,0.4657402970771442,13871.43,1000.0,0.014271018518518518,1.03,D:\QM\mt5\T9\QM5_10194_GDAXI_DWX_20260915_004640_run_01.htm,17b86ace14b9bc92283cb2078a739f061dab3553e0afe80348cd877370dbc3cc,declared_terminal_exact_tag,1.09,1051,39599.5,39.6,39.5995,39.5995,raw_report,19.79975,PARK,ADVANCE,dd_above_ceiling:dd_pct=39.60:max=25.0,D:\QM\reports\work_items\80f23a8c-81e7-47f9-a649-0dca55603dae\QM5_10194\Q05\GDAXI_DWX\aggregate.json,POSITIVE,COMPLETE
5902a8bd-14a2-4284-963f-29c6c13b6147,2026-09-15T04:21:32+00:00,QM5_10809,NDX.DWX,ab3c7313-6b72-45e2-a7cb-bcacb5954a77,PASS_SOFT,7e72691c-4751-4695-bb4f-3562842fefa3,setfile_match,D:\QM\mt5\T8\QM5_10809_NDX_DWX_20260728_115657_run_01.htm,7ebcef90d023dc711b418a3f800713aad313ea01747bb2ec654198ecf8baa4da,declared_terminal_exact_tag,2021.01.01,2022.12.31,report_period,521,1177,2.259117082533589,-8126.97,1000.0,-0.00690481733220051,0.98,D:\QM\mt5\T6\QM5_10809_NDX_DWX_20260915_042738_run_02.htm,f051d65e1ea5df91890bc3b4ae86fd3a86a0972382b8eae842c37ef57d75a93e,declared_terminal_exact_tag,1.04,4173,43859.56,43.86,43.859559999999995,43.859559999999995,raw_report,21.929779999999997,PARK,ADVANCE,dd_above_ceiling:dd_pct=43.86:max=25.0,D:\QM\reports\work_items\5902a8bd-14a2-4284-963f-29c6c13b6147\QM5_10809\Q05\NDX_DWX\aggregate.json,NEGATIVE,COMPLETE
abe3e413-e09a-4f29-95b4-a428fce442bf,2026-09-15T06:25:29+00:00,QM5_12935,NDX.DWX,53871665-c152-4704-a98b-5dca7ab4f6b6,PASS_SOFT,c4f107ee-1f42-426e-85d8-05e0d1ccc065,setfile_match,D:\QM\mt5\T2\QM5_12935_NDX_DWX_20260731_091333_run_02.htm,bb6c793c0d7a8a9ab6f5a182092eb2d5c1c8de3514d40c69c0150adea1abafa7,declared_terminal_exact_tag,2021.01.01,2022.12.31,report_period,521,146,0.2802303262955854,6917.68,1000.0,0.0473813698630137,1.12,D:\QM\mt5\T8\QM5_12935_NDX_DWX_20260915_062928_run_01.htm,1a4d2ad9f6478b52791eb57da810520c5188b8fc00e58b60d006533ebe7cb45b,declared_terminal_exact_tag,1.02,468,44423.68,44.42,44.42368,44.42368,raw_report,22.21184,PARK,ADVANCE,dd_above_ceiling:dd_pct=44.42:max=25.0,D:\QM\reports\work_items\abe3e413-e09a-4f29-95b4-a428fce442bf\QM5_12935\Q05\NDX_DWX\aggregate.json,POSITIVE,COMPLETE
18d9a92c-3821-4d35-b440-161257003a80,2026-09-15T08:45:25+00:00,QM5_12935,GDAXI.DWX,a7599a56-7002-451b-a0f7-336c28cba653,PASS,a71d1e75-1953-4012-aacf-c43b485fb646,setfile_match,D:\QM\mt5\T9\QM5_12935_GDAXI_DWX_20260721_003841_run_01.htm,bc967690f50cd1d701cc86122f1dc4fa7e7e909114750dca29316bd8c7c8e470,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,222,0.18893617021276596,-15788.81,1000.0,-0.07112076576576577,0.85,D:\QM\mt5\T5\QM5_12935_GDAXI_DWX_20260915_084732_run_01.htm,2cd7393d1dbfe7df954aa9c22ead1b72b00aee8e8526cd4ed09fa773d477daa2,declared_terminal_exact_tag,1.11,417,25443.91,25.44,25.44391,25.44391,raw_report,12.721955,PARK,ADVANCE,dd_above_ceiling:dd_pct=25.44:max=25.0,D:\QM\reports\work_items\18d9a92c-3821-4d35-b440-161257003a80\QM5_12935\Q05\GDAXI_DWX\aggregate.json,NEGATIVE,COMPLETE
edf8648d-9078-4da5-9635-ccabe1e69a68,2026-09-15T09:46:01+00:00,QM5_12785,GDAXI.DWX,594edfc0-54ac-4140-adc7-3d258a08439e,PASS,82529133-1f45-4e60-ad56-e00955553f01,setfile_match,D:\QM\mt5\T8\QM5_12785_GDAXI_DWX_20260723_094054_run_01.htm,486a9b94845f1bd3997862662f856b3d4a1cefa44674c8372efabfd8394e893c,declared_terminal_exact_tag,2018.07.02,2022.12.31,report_period,1175,1061,0.9029787234042553,-5525.14,1000.0,-0.005207483506126296,0.99,D:\QM\mt5\T5\QM5_12785_GDAXI_DWX_20260915_094840_run_01.htm,3de64e2b40e16c4f04ba9df672e8bcdbd02effdbd2696dcd88d539053c62b48d,declared_terminal_exact_tag,1.02,1790,26902.46,26.9,26.90246,26.902459999999998,raw_report,13.451229999999999,PARK,ADVANCE,dd_above_ceiling:dd_pct=26.90:max=25.0,D:\QM\reports\work_items\edf8648d-9078-4da5-9635-ccabe1e69a68\QM5_12785\Q05\GDAXI_DWX\aggregate.json,NEGATIVE,COMPLETE
cdf2e961-426e-4aeb-aac0-3e3433814bb3,2026-09-15T11:16:04+00:00,QM5_10110,GDAXI.DWX,9ab4e846-bfbb-4a26-aec4-604bcdd51898,PASS_SOFT,16ef3e21-e814-4fd4-bc64-426395aad364,explicit_lineage,D:\QM\mt5\T8\QM5_10110_GDAXI_DWX_20260611_174027_run_01.htm,c222fa3332344ff67910f067e0a7795806797e710b71f8ba6b783a1c51f2f954,declared_terminal_exact_tag,2017.01.01,2024.12.31,report_period,2087,606,0.2903689506468615,25988.62,1000.0,0.04288551155115511,1.09,D:\QM\mt5\T3\QM5_10110_GDAXI_DWX_20260915_113059_run_01.htm,c4133a4bc205b42411e9e8508404ccda20c97a4bc986e8f2a6ef1c9fdc38d4ac,declared_terminal_exact_tag,1.07,727,47800.41,47.8,47.80041000000001,47.80041000000001,raw_report,23.900205000000003,PARK,ADVANCE,dd_above_ceiling:dd_pct=47.80:max=25.0,D:\QM\reports\work_items\cdf2e961-426e-4aeb-aac0-3e3433814bb3\QM5_10110\Q05\GDAXI_DWX\aggregate.json,POSITIVE,COMPLETE
8b215abf-2b18-47bd-8b6c-439bb68b6d07,2026-09-15T11:25:51+00:00,QM5_10469,GDAXI.DWX,24a62719-15a3-46fb-993d-7a58d2c53343,PASS,b9317aaa-3f70-4458-8937-86ec26db4603,pair_fallback,D:\QM\mt5\T10\QM5_10469_GDAXI_DWX_20260612_033819_run_01.htm,9b05d4a69239cf41f292d37a18aeecba766567c915c4942a4ad93e2a07f89e83,declared_terminal_exact_tag,2017.01.01,2024.12.31,report_period,2087,1701,0.8150455198850024,-10868.59,1000.0,-0.006389529688418578,0.99,D:\QM\mt5\T6\QM5_10469_GDAXI_DWX_20260915_114509_run_01.htm,14520a9e09e7f3604ee43759fac9c8cffc8d4a6649ca61bf4a8f912c866a4d6f,declared_terminal_exact_tag,1.06,2391,33998.52,34.0,33.99852,33.99852,raw_report,16.99926,PARK,ADVANCE,dd_above_ceiling:dd_pct=34.00:max=25.0,D:\QM\reports\work_items\8b215abf-2b18-47bd-8b6c-439bb68b6d07\QM5_10469\Q05\GDAXI_DWX\aggregate.json,NEGATIVE,COMPLETE
